env_local_scale,pathway_name,pathway_id,expr_sum
organic horizon [ENVO:03600018],Nicotine addiction [PATH:ko05033],map05033,24.46153846153846
organic horizon [ENVO:03600018],Nitrogen metabolism [PATH:ko00910],map00910,39967.61538461538
organic horizon [ENVO:03600018],Nitrotoluene degradation [PATH:ko00633],map00633,12984.538461538461
organic horizon [ENVO:03600018],Non-alcoholic fatty liver disease [PATH:ko04932],map04932,20169.76923076923
organic horizon [ENVO:03600018],Non-homologous end-joining [PATH:ko03450],map03450,5614.461538461538
organic horizon [ENVO:03600018],Non-small cell lung cancer [PATH:ko05223],map05223,500.7692307692308
organic horizon [ENVO:03600018],Nonribosomal peptide structures [PATH:ko01054],map01054,599.0
organic horizon [ENVO:03600018],Notch signaling pathway [PATH:ko04330],map04330,145.84615384615384
organic horizon [ENVO:03600018],Novobiocin biosynthesis [PATH:ko00401],map00401,6514.0
organic horizon [ENVO:03600018],Nuclear receptors [BR:ko03310],map03310,15.76923076923077
organic horizon [ENVO:03600018],Nucleocytoplasmic transport [PATH:ko03013],map03013,6204.7692307692305
organic horizon [ENVO:03600018],Nucleotide excision repair [PATH:ko03420],map03420,14031.76923076923
organic horizon [ENVO:03600018],Nucleotide metabolism,map99984,16.4
organic horizon [ENVO:03600018],O-Antigen repeat unit biosynthesis [PATH:ko00542],map00542,1952.3846153846155
organic horizon [ENVO:03600018],Olfactory transduction [PATH:ko04740],map04740,1039.3846153846155
organic horizon [ENVO:03600018],One carbon pool by folate [PATH:ko00670],map00670,42187.153846153844
organic horizon [ENVO:03600018],Oocyte meiosis [PATH:ko04114],map04114,2682.769230769231
organic horizon [ENVO:03600018],Osteoclast differentiation [PATH:ko04380],map04380,2278.3076923076924
organic horizon [ENVO:03600018],Other carbon fixation pathways [PATH:ko00720],map00720,95173.53846153847
organic horizon [ENVO:03600018],Other glycan degradation [PATH:ko00511],map00511,6151.384615384615
organic horizon [ENVO:03600018],Other types of O-glycan biosynthesis [PATH:ko00514],map00514,1443.6923076923076
organic horizon [ENVO:03600018],Others,map99994,4426.923076923077
organic horizon [ENVO:03600018],Others,map99998,5887.076923076923
organic horizon [ENVO:03600018],Others,map99999,4458.7692307692305
organic horizon [ENVO:03600018],Ovarian steroidogenesis [PATH:ko04913],map04913,48.61538461538461
organic horizon [ENVO:03600018],Oxidative phosphorylation [PATH:ko00190],map00190,177843.76923076922
organic horizon [ENVO:03600018],Oxytocin signaling pathway [PATH:ko04921],map04921,4949.153846153846
organic horizon [ENVO:03600018],PD-L1 expression and PD-1 checkpoint pathway in cancer [PATH:ko05235],map05235,664.0
organic horizon [ENVO:03600018],PI3K-Akt signaling pathway [PATH:ko04151],map04151,12079.923076923076
organic horizon [ENVO:03600018],PPAR signaling pathway [PATH:ko03320],map03320,29698.923076923078
organic horizon [ENVO:03600018],Pancreatic cancer [PATH:ko05212],map05212,2047.5384615384614
organic horizon [ENVO:03600018],Pancreatic secretion [PATH:ko04972],map04972,3193.769230769231
organic horizon [ENVO:03600018],Pantothenate and CoA biosynthesis [PATH:ko00770],map00770,49286.38461538462
organic horizon [ENVO:03600018],"Parathyroid hormone synthesis, secretion and action [PATH:ko04928]",map04928,540.1538461538462
organic horizon [ENVO:03600018],Parkinson disease [PATH:ko05012],map05012,59309.46153846154
organic horizon [ENVO:03600018],Pathogenic Escherichia coli infection [PATH:ko05130],map05130,22361.846153846152
organic horizon [ENVO:03600018],Pathways in cancer [PATH:ko05200],map05200,15986.23076923077
organic horizon [ENVO:03600018],Pathways of neurodegeneration - multiple diseases [PATH:ko05022],map05022,55395.61538461538
organic horizon [ENVO:03600018],Pattern recognition receptors [BR:ko04054],map04054,20.916666666666668
organic horizon [ENVO:03600018],Penicillin and cephalosporin biosynthesis [PATH:ko00311],map00311,987.2307692307693
organic horizon [ENVO:03600018],Pentose and glucuronate interconversions [PATH:ko00040],map00040,19278.153846153848
organic horizon [ENVO:03600018],Pentose phosphate pathway [PATH:ko00030],map00030,73300.84615384616
organic horizon [ENVO:03600018],Peptidases and inhibitors [BR:ko01002],map01002,234369.46153846153
organic horizon [ENVO:03600018],Peptidoglycan biosynthesis [PATH:ko00550],map00550,22202.846153846152
organic horizon [ENVO:03600018],Peptidoglycan biosynthesis and degradation proteins [BR:ko01011],map01011,36854.38461538462
organic horizon [ENVO:03600018],Peroxisome [PATH:ko04146],map04146,31381.615384615383
organic horizon [ENVO:03600018],Pertussis [PATH:ko05133],map05133,4852.7692307692305
organic horizon [ENVO:03600018],Phagosome [PATH:ko04145],map04145,13049.615384615385
organic horizon [ENVO:03600018],Phenazine biosynthesis [PATH:ko00405],map00405,886.6923076923077
organic horizon [ENVO:03600018],Phenylalanine metabolism [PATH:ko00360],map00360,36786.53846153846
organic horizon [ENVO:03600018],"Phenylalanine, tyrosine and tryptophan biosynthesis [PATH:ko00400]",map00400,19570.384615384617
organic horizon [ENVO:03600018],Phenylpropanoid biosynthesis [PATH:ko00940],map00940,5897.692307692308
organic horizon [ENVO:03600018],Phosphatidylinositol signaling system [PATH:ko04070],map04070,2351.230769230769
organic horizon [ENVO:03600018],Phospholipase D signaling pathway [PATH:ko04072],map04072,1624.6923076923076
organic horizon [ENVO:03600018],Phosphonate and phosphinate metabolism [PATH:ko00440],map00440,679.1538461538462
organic horizon [ENVO:03600018],Phosphotransferase system (PTS) [PATH:ko02060],map02060,3621.6153846153848
organic horizon [ENVO:03600018],Photosynthesis - antenna proteins [PATH:ko00196],map00196,3.5
organic horizon [ENVO:03600018],Photosynthesis [PATH:ko00195],map00195,37403.692307692305
organic horizon [ENVO:03600018],Photosynthesis proteins [BR:ko00194],map00194,42265.07692307692
organic horizon [ENVO:03600018],Phototransduction - fly [PATH:ko04745],map04745,2425.923076923077
organic horizon [ENVO:03600018],Phototransduction [PATH:ko04744],map04744,929.8461538461538
organic horizon [ENVO:03600018],"Pinene, camphor and geraniol degradation [PATH:ko00907]",map00907,6368.692307692308
organic horizon [ENVO:03600018],Plant hormone signal transduction [PATH:ko04075],map04075,12218.384615384615
organic horizon [ENVO:03600018],Plant-pathogen interaction [PATH:ko04626],map04626,58641.07692307692
organic horizon [ENVO:03600018],Platelet activation [PATH:ko04611],map04611,2544.076923076923
organic horizon [ENVO:03600018],Platinum drug resistance [PATH:ko01524],map01524,7855.7692307692305
organic horizon [ENVO:03600018],Polycomb repressive complex [PATH:ko03083],map03083,1483.923076923077
organic horizon [ENVO:03600018],Polycyclic aromatic hydrocarbon degradation [PATH:ko00624],map00624,5184.615384615385
organic horizon [ENVO:03600018],Polyketide biosynthesis proteins [BR:ko01008],map01008,12883.692307692309
organic horizon [ENVO:03600018],Polyketide sugar unit biosynthesis [PATH:ko00523],map00523,5157.0
organic horizon [ENVO:03600018],Porphyrin metabolism [PATH:ko00860],map00860,31772.69230769231
organic horizon [ENVO:03600018],Prenyltransferases [BR:ko01006],map01006,9151.076923076924
organic horizon [ENVO:03600018],Primary bile acid biosynthesis [PATH:ko00120],map00120,520.7692307692307
organic horizon [ENVO:03600018],Primary immunodeficiency [PATH:ko05340],map05340,595.6153846153846
organic horizon [ENVO:03600018],Prion disease [PATH:ko05020],map05020,43348.153846153844
organic horizon [ENVO:03600018],Prodigiosin biosynthesis [PATH:ko00333],map00333,8553.76923076923
organic horizon [ENVO:03600018],Progesterone-mediated oocyte maturation [PATH:ko04914],map04914,3519.4615384615386
organic horizon [ENVO:03600018],Prokaryotic defense system [BR:ko02048],map02048,31286.76923076923
organic horizon [ENVO:03600018],Prolactin signaling pathway [PATH:ko04917],map04917,1070.3846153846155
organic horizon [ENVO:03600018],Propanoate metabolism [PATH:ko00640],map00640,67176.46153846153
organic horizon [ENVO:03600018],Prostate cancer [PATH:ko05215],map05215,3677.230769230769
organic horizon [ENVO:03600018],Proteasome [BR:ko03051],map03051,22659.76923076923
organic horizon [ENVO:03600018],Proteasome [PATH:ko03050],map03050,13395.076923076924
organic horizon [ENVO:03600018],Protein digestion and absorption [PATH:ko04974],map04974,1500.3076923076924
organic horizon [ENVO:03600018],Protein export [PATH:ko03060],map03060,77135.69230769231
organic horizon [ENVO:03600018],Protein kinases [BR:ko01001],map01001,64261.53846153846
organic horizon [ENVO:03600018],Protein phosphatases and associated proteins [BR:ko01009],map01009,19100.46153846154
organic horizon [ENVO:03600018],Protein processing,map99975,20286.46153846154
organic horizon [ENVO:03600018],Protein processing in endoplasmic reticulum [PATH:ko04141],map04141,35067.0
organic horizon [ENVO:03600018],Proteoglycans [BR:ko00535],map00535,24.076923076923077
organic horizon [ENVO:03600018],Proteoglycans in cancer [PATH:ko05205],map05205,8712.846153846154
organic horizon [ENVO:03600018],Proximal tubule bicarbonate reclamation [PATH:ko04964],map04964,9058.461538461539
organic horizon [ENVO:03600018],Purine metabolism [PATH:ko00230],map00230,94565.30769230769
organic horizon [ENVO:03600018],Pyrimidine metabolism [PATH:ko00240],map00240,49349.53846153846
organic horizon [ENVO:03600018],Pyruvate metabolism [PATH:ko00620],map00620,154775.76923076922
organic horizon [ENVO:03600018],Quorum sensing [PATH:ko02024],map02024,194118.6923076923
organic horizon [ENVO:03600018],RIG-I-like receptor signaling pathway [PATH:ko04622],map04622,164.3846153846154
organic horizon [ENVO:03600018],RNA degradation [PATH:ko03018],map03018,127103.46153846153
organic horizon [ENVO:03600018],RNA polymerase [PATH:ko03020],map03020,123616.69230769231
organic horizon [ENVO:03600018],Rap1 signaling pathway [PATH:ko04015],map04015,5080.538461538462
organic horizon [ENVO:03600018],Ras signaling pathway [PATH:ko04014],map04014,3290.3846153846152
organic horizon [ENVO:03600018],Regulation of actin cytoskeleton [PATH:ko04810],map04810,6360.153846153846
organic horizon [ENVO:03600018],Regulation of lipolysis in adipocytes [PATH:ko04923],map04923,315.6923076923077
organic horizon [ENVO:03600018],Relaxin signaling pathway [PATH:ko04926],map04926,985.3076923076923
organic horizon [ENVO:03600018],Renal cell carcinoma [PATH:ko05211],map05211,3899.769230769231
organic horizon [ENVO:03600018],Renin secretion [PATH:ko04924],map04924,1829.923076923077
organic horizon [ENVO:03600018],Renin-angiotensin system [PATH:ko04614],map04614,1259.1538461538462
organic horizon [ENVO:03600018],Replication and repair,map99976,25384.69230769231
organic horizon [ENVO:03600018],Retinol metabolism [PATH:ko00830],map00830,8553.615384615385
organic horizon [ENVO:03600018],Retrograde endocannabinoid signaling [PATH:ko04723],map04723,4271.846153846154
organic horizon [ENVO:03600018],Rheumatoid arthritis [PATH:ko05323],map05323,2463.3076923076924
organic horizon [ENVO:03600018],Riboflavin metabolism [PATH:ko00740],map00740,6002.307692307692
organic horizon [ENVO:03600018],Ribosome [BR:ko03011],map03011,398045.46153846156
organic horizon [ENVO:03600018],Ribosome [PATH:ko03010],map03010,397984.76923076925
organic horizon [ENVO:03600018],Ribosome biogenesis [BR:ko03009],map03009,78473.46153846153
organic horizon [ENVO:03600018],Ribosome biogenesis in eukaryotes [PATH:ko03008],map03008,3851.3076923076924
organic horizon [ENVO:03600018],SNARE interactions in vesicular transport [PATH:ko04130],map04130,201.76923076923077
organic horizon [ENVO:03600018],Salivary secretion [PATH:ko04970],map04970,1734.0
organic horizon [ENVO:03600018],Salmonella infection [PATH:ko05132],map05132,51507.38461538462
organic horizon [ENVO:03600018],Secondary bile acid biosynthesis [PATH:ko00121],map00121,112.92307692307692
organic horizon [ENVO:03600018],Secondary metabolism,map99988,2642.5384615384614
organic horizon [ENVO:03600018],Secretion system [BR:ko02044],map02044,202354.15384615384
organic horizon [ENVO:03600018],Selenocompound metabolism [PATH:ko00450],map00450,25906.53846153846
organic horizon [ENVO:03600018],Serotonergic synapse [PATH:ko04726],map04726,1450.6923076923076
organic horizon [ENVO:03600018],Sesquiterpenoid and triterpenoid biosynthesis [PATH:ko00909],map00909,3990.230769230769
organic horizon [ENVO:03600018],Shigellosis [PATH:ko05131],map05131,31691.69230769231
organic horizon [ENVO:03600018],Signaling pathways regulating pluripotency of stem cells [PATH:ko04550],map04550,522.0
organic horizon [ENVO:03600018],Signaling proteins,map99995,24565.30769230769
organic horizon [ENVO:03600018],Small cell lung cancer [PATH:ko05222],map05222,2328.5384615384614
organic horizon [ENVO:03600018],Sphingolipid metabolism [PATH:ko00600],map00600,4897.692307692308
organic horizon [ENVO:03600018],Sphingolipid signaling pathway [PATH:ko04071],map04071,3339.230769230769
organic horizon [ENVO:03600018],Spinocerebellar ataxia [PATH:ko05017],map05017,5540.692307692308
organic horizon [ENVO:03600018],Spliceosome [BR:ko03041],map03041,18597.615384615383
organic horizon [ENVO:03600018],Spliceosome [PATH:ko03040],map03040,3964.230769230769
organic horizon [ENVO:03600018],Staphylococcus aureus infection [PATH:ko05150],map05150,226.23076923076923
organic horizon [ENVO:03600018],Starch and sucrose metabolism [PATH:ko00500],map00500,52983.307692307695
organic horizon [ENVO:03600018],Staurosporine biosynthesis [PATH:ko00404],map00404,224.23076923076923
organic horizon [ENVO:03600018],Steroid biosynthesis [PATH:ko00100],map00100,539.3076923076923
organic horizon [ENVO:03600018],Steroid degradation [PATH:ko00984],map00984,3267.230769230769
organic horizon [ENVO:03600018],Steroid hormone biosynthesis [PATH:ko00140],map00140,949.1538461538462
organic horizon [ENVO:03600018],"Stilbenoid, diarylheptanoid and gingerol biosynthesis [PATH:ko00945]",map00945,282.46153846153845
organic horizon [ENVO:03600018],Streptomycin biosynthesis [PATH:ko00521],map00521,14230.23076923077
organic horizon [ENVO:03600018],Structural proteins,map99992,13518.692307692309
organic horizon [ENVO:03600018],Styrene degradation [PATH:ko00643],map00643,17586.923076923078
organic horizon [ENVO:03600018],Sulfur metabolism [PATH:ko00920],map00920,39411.307692307695
organic horizon [ENVO:03600018],Sulfur relay system [PATH:ko04122],map04122,24232.846153846152
organic horizon [ENVO:03600018],Synaptic vesicle cycle [PATH:ko04721],map04721,2046.7692307692307
organic horizon [ENVO:03600018],Systemic lupus erythematosus [PATH:ko05322],map05322,16417.30769230769
organic horizon [ENVO:03600018],T cell receptor signaling pathway [PATH:ko04660],map04660,1010.3846153846154
organic horizon [ENVO:03600018],TGF-beta signaling pathway [PATH:ko04350],map04350,982.6153846153846
organic horizon [ENVO:03600018],TNF signaling pathway [PATH:ko04668],map04668,197.3846153846154
organic horizon [ENVO:03600018],Taste transduction [PATH:ko04742],map04742,43.84615384615385
organic horizon [ENVO:03600018],Taurine and hypotaurine metabolism [PATH:ko00430],map00430,14201.615384615385
organic horizon [ENVO:03600018],Teichoic acid biosynthesis [PATH:ko00552],map00552,6406.153846153846
organic horizon [ENVO:03600018],Terpenoid backbone biosynthesis [PATH:ko00900],map00900,42617.92307692308
organic horizon [ENVO:03600018],Tetracycline biosynthesis [PATH:ko00253],map00253,245.76923076923077
organic horizon [ENVO:03600018],Th1 and Th2 cell differentiation [PATH:ko04658],map04658,262.61538461538464
organic horizon [ENVO:03600018],Th17 cell differentiation [PATH:ko04659],map04659,3184.153846153846
organic horizon [ENVO:03600018],Thermogenesis [PATH:ko04714],map04714,39474.307692307695
organic horizon [ENVO:03600018],Thiamine metabolism [PATH:ko00730],map00730,26643.46153846154
organic horizon [ENVO:03600018],Thyroid cancer [PATH:ko05216],map05216,398.53846153846155
organic horizon [ENVO:03600018],Thyroid hormone signaling pathway [PATH:ko04919],map04919,8138.076923076923
organic horizon [ENVO:03600018],Thyroid hormone synthesis [PATH:ko04918],map04918,3261.5384615384614
organic horizon [ENVO:03600018],Tight junction [PATH:ko04530],map04530,8084.615384615385
organic horizon [ENVO:03600018],Toll and Imd signaling pathway [PATH:ko04624],map04624,361.84615384615387
organic horizon [ENVO:03600018],Toll-like receptor signaling pathway [PATH:ko04620],map04620,1624.923076923077
organic horizon [ENVO:03600018],Toluene degradation [PATH:ko00623],map00623,11074.923076923076
organic horizon [ENVO:03600018],Toxoplasmosis [PATH:ko05145],map05145,4794.2307692307695
organic horizon [ENVO:03600018],Transcription,map99973,124951.84615384616
organic horizon [ENVO:03600018],Transcription factors [BR:ko03000],map03000,174523.84615384616
organic horizon [ENVO:03600018],Transcription machinery [BR:ko03021],map03021,349341.1538461539
organic horizon [ENVO:03600018],Transcriptional misregulation in cancer [PATH:ko05202],map05202,4546.307692307692
organic horizon [ENVO:03600018],Transfer RNA biogenesis [BR:ko03016],map03016,107442.30769230769
organic horizon [ENVO:03600018],Translation,map99974,501.38461538461536
organic horizon [ENVO:03600018],Translation factors [BR:ko03012],map03012,146196.76923076922
organic horizon [ENVO:03600018],Transport,map99977,20638.23076923077
organic horizon [ENVO:03600018],Transporters [BR:ko02000],map02000,612608.7692307692
organic horizon [ENVO:03600018],"Tropane, piperidine and pyridine alkaloid biosynthesis [PATH:ko00960]",map00960,7493.384615384615
organic horizon [ENVO:03600018],Tryptophan metabolism [PATH:ko00380],map00380,40935.153846153844
organic horizon [ENVO:03600018],Tuberculosis [PATH:ko05152],map05152,85324.23076923077
organic horizon [ENVO:03600018],Two-component system [BR:ko02022],map02022,69042.23076923077
organic horizon [ENVO:03600018],Two-component system [PATH:ko02020],map02020,277005.0
organic horizon [ENVO:03600018],Type I diabetes mellitus [PATH:ko04940],map04940,45705.769230769234
organic horizon [ENVO:03600018],Type I polyketide structures [PATH:ko01052],map01052,170.23076923076923
organic horizon [ENVO:03600018],Type II diabetes mellitus [PATH:ko04930],map04930,1430.7692307692307
organic horizon [ENVO:03600018],Tyrosine metabolism [PATH:ko00350],map00350,38202.92307692308
organic horizon [ENVO:03600018],Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130],map00130,11524.615384615385
organic horizon [ENVO:03600018],Ubiquitin mediated proteolysis [PATH:ko04120],map04120,7831.384615384615
organic horizon [ENVO:03600018],Ubiquitin system [BR:ko04121],map04121,11865.692307692309
organic horizon [ENVO:03600018],VEGF signaling pathway [PATH:ko04370],map04370,2017.4615384615386
organic horizon [ENVO:03600018],"Valine, leucine and isoleucine biosynthesis [PATH:ko00290]",map00290,46816.92307692308
organic horizon [ENVO:03600018],"Valine, leucine and isoleucine degradation [PATH:ko00280]",map00280,59086.769230769234
organic horizon [ENVO:03600018],Vancomycin resistance [PATH:ko01502],map01502,4533.538461538462
organic horizon [ENVO:03600018],Various types of N-glycan biosynthesis [PATH:ko00513],map00513,623.4615384615385
organic horizon [ENVO:03600018],Vascular smooth muscle contraction [PATH:ko04270],map04270,1414.3076923076924
organic horizon [ENVO:03600018],Vasopressin-regulated water reabsorption [PATH:ko04962],map04962,479.15384615384613
organic horizon [ENVO:03600018],Vibrio cholerae infection [PATH:ko05110],map05110,3617.4615384615386
organic horizon [ENVO:03600018],Viral carcinogenesis [PATH:ko05203],map05203,10419.461538461539
organic horizon [ENVO:03600018],Viral life cycle - HIV-1 [PATH:ko03250],map03250,2032.076923076923
organic horizon [ENVO:03600018],Viral myocarditis [PATH:ko05416],map05416,6422.615384615385
organic horizon [ENVO:03600018],Viral proteins [BR:ko03200],map03200,13.5
organic horizon [ENVO:03600018],Virion - Bacteriophage lambda [PATH:ko03258],map03258,14.222222222222221
organic horizon [ENVO:03600018],"Virion - Ebolavirus, Lyssavirus and Morbillivirus [PATH:ko03265]",map03265,34.69230769230769
organic horizon [ENVO:03600018],Virion - Flavivirus and Alphavirus [PATH:ko03264],map03264,44.61538461538461
organic horizon [ENVO:03600018],Virion - Hepatitis viruses [PATH:ko03272],map03272,606.0769230769231
organic horizon [ENVO:03600018],Virion - Herpesvirus [PATH:ko03266],map03266,29.0
organic horizon [ENVO:03600018],Virion - Lassa virus and SFTS virus [PATH:ko03273],map03273,156.53846153846155
organic horizon [ENVO:03600018],Virion - Rotavirus [PATH:ko03271],map03271,10.11111111111111
organic horizon [ENVO:03600018],Vitamin B6 metabolism [PATH:ko00750],map00750,10484.153846153846
organic horizon [ENVO:03600018],Vitamin digestion and absorption [PATH:ko04977],map04977,212.76923076923077
organic horizon [ENVO:03600018],Wnt signaling pathway [PATH:ko04310],map04310,2531.846153846154
organic horizon [ENVO:03600018],Xylene degradation [PATH:ko00622],map00622,7108.923076923077
organic horizon [ENVO:03600018],Yersinia infection [PATH:ko05135],map05135,4364.461538461538
organic horizon [ENVO:03600018],Zeatin biosynthesis [PATH:ko00908],map00908,544.4615384615385
organic horizon [ENVO:03600018],alpha-Linolenic acid metabolism [PATH:ko00592],map00592,3119.769230769231
organic horizon [ENVO:03600018],beta-Alanine metabolism [PATH:ko00410],map00410,20756.153846153848
organic horizon [ENVO:03600018],beta-Lactam resistance [PATH:ko01501],map01501,24985.46153846154
organic horizon [ENVO:03600018],cAMP signaling pathway [PATH:ko04024],map04024,3602.076923076923
organic horizon [ENVO:03600018],cGMP-PKG signaling pathway [PATH:ko04022],map04022,4599.615384615385
organic horizon [ENVO:03600018],mRNA surveillance pathway [PATH:ko03015],map03015,1640.0
organic horizon [ENVO:03600018],mTOR signaling pathway [PATH:ko04150],map04150,1868.076923076923
organic horizon [ENVO:03600018],p53 signaling pathway [PATH:ko04115],map04115,2302.230769230769
