biosample_id,taxon,count
nmdc:bsm-11-cwey4y35,unclassified Viruses,7
nmdc:bsm-11-cwey4y35,unclassified phages,30
nmdc:bsm-11-cwey4y35,unclassified virophages,9
nmdc:bsm-11-cwey4y35,unclassified viruses,124
nmdc:bsm-11-frgt4x11,Acidobacteriota,1423408
nmdc:bsm-11-frgt4x11,Actinomycetota,695702
nmdc:bsm-11-frgt4x11,Annelida,418
nmdc:bsm-11-frgt4x11,Apicomplexa,192
nmdc:bsm-11-frgt4x11,Aquificota,2452
nmdc:bsm-11-frgt4x11,Armatimonadota,8477
nmdc:bsm-11-frgt4x11,Arthropoda,517
nmdc:bsm-11-frgt4x11,Artverviricota,5
nmdc:bsm-11-frgt4x11,Ascomycota,8132
nmdc:bsm-11-frgt4x11,Atribacterota,892
nmdc:bsm-11-frgt4x11,Bacillariophyta,28
nmdc:bsm-11-frgt4x11,Bacillota,103110
nmdc:bsm-11-frgt4x11,Bacteroidota,156172
nmdc:bsm-11-frgt4x11,Balneolota,2449
nmdc:bsm-11-frgt4x11,Basidiomycota,25233
nmdc:bsm-11-frgt4x11,Bdellovibrionota,2937
nmdc:bsm-11-frgt4x11,Blastocladiomycota,31
nmdc:bsm-11-frgt4x11,Caldisericota,112
nmdc:bsm-11-frgt4x11,Calditrichota,891
nmdc:bsm-11-frgt4x11,Campylobacterota,1732
nmdc:bsm-11-frgt4x11,Candidatus Absconditabacteria,3
nmdc:bsm-11-frgt4x11,Candidatus Aerophobetes,840
nmdc:bsm-11-frgt4x11,Candidatus Aminicenantes,2716
nmdc:bsm-11-frgt4x11,Candidatus Bathyarchaeota,430
nmdc:bsm-11-frgt4x11,Candidatus Berkelbacteria,75
nmdc:bsm-11-frgt4x11,Candidatus Bipolaricaulota,142
nmdc:bsm-11-frgt4x11,Candidatus Calescamantes,238
nmdc:bsm-11-frgt4x11,Candidatus Cloacimonadota,284
nmdc:bsm-11-frgt4x11,Candidatus Cryosericota,243
nmdc:bsm-11-frgt4x11,Candidatus Diapherotrites,100
nmdc:bsm-11-frgt4x11,Candidatus Fervidibacteria,1453
nmdc:bsm-11-frgt4x11,Candidatus Gracilibacteria,24
nmdc:bsm-11-frgt4x11,Candidatus Hydrogenedentes,205
nmdc:bsm-11-frgt4x11,Candidatus Korarchaeota,202
nmdc:bsm-11-frgt4x11,Candidatus Latescibacteria,1067
nmdc:bsm-11-frgt4x11,Candidatus Lokiarchaeota,33
nmdc:bsm-11-frgt4x11,Candidatus Marinimicrobia,629
nmdc:bsm-11-frgt4x11,Candidatus Melainabacteria,370
nmdc:bsm-11-frgt4x11,Candidatus Micrarchaeota,148
nmdc:bsm-11-frgt4x11,Candidatus Microgenomates,990
nmdc:bsm-11-frgt4x11,Candidatus Nanohaloarchaeota,7
nmdc:bsm-11-frgt4x11,Candidatus Omnitrophota,1625
nmdc:bsm-11-frgt4x11,Candidatus Parcubacteria,712
nmdc:bsm-11-frgt4x11,Candidatus Poribacteria,1434
nmdc:bsm-11-frgt4x11,Candidatus Saccharibacteria,511
nmdc:bsm-11-frgt4x11,Candidatus Sumerlaeota,1174
nmdc:bsm-11-frgt4x11,Candidatus Thermoplasmatota,1930
nmdc:bsm-11-frgt4x11,Chlamydiota,1895
nmdc:bsm-11-frgt4x11,Chlorobiota,2412
nmdc:bsm-11-frgt4x11,Chloroflexota,98456
nmdc:bsm-11-frgt4x11,Chlorophyta,464
nmdc:bsm-11-frgt4x11,Chordata,360
nmdc:bsm-11-frgt4x11,Chrysiogenota,267
nmdc:bsm-11-frgt4x11,Chytridiomycota,152
nmdc:bsm-11-frgt4x11,Ciliophora,28
nmdc:bsm-11-frgt4x11,Cnidaria,403
nmdc:bsm-11-frgt4x11,Coprothermobacterota,95
nmdc:bsm-11-frgt4x11,Cyanobacteriota,78942
nmdc:bsm-11-frgt4x11,Deferribacterota,700
nmdc:bsm-11-frgt4x11,Deinococcota,12019
nmdc:bsm-11-frgt4x11,Dictyoglomota,415
nmdc:bsm-11-frgt4x11,Elusimicrobiota,956
nmdc:bsm-11-frgt4x11,Euglenozoa,34
nmdc:bsm-11-frgt4x11,Euryarchaeota,13755
nmdc:bsm-11-frgt4x11,Evosea,85
nmdc:bsm-11-frgt4x11,Fibrobacterota,428
nmdc:bsm-11-frgt4x11,Fornicata,2
nmdc:bsm-11-frgt4x11,Fusobacteriota,410
nmdc:bsm-11-frgt4x11,Gemmatimonadota,25527
nmdc:bsm-11-frgt4x11,Haptophyta,57
nmdc:bsm-11-frgt4x11,Heterolobosea,27
nmdc:bsm-11-frgt4x11,Ignavibacteriota,2220
nmdc:bsm-11-frgt4x11,Kiritimatiellota,1102
nmdc:bsm-11-frgt4x11,Lentisphaerota,653
nmdc:bsm-11-frgt4x11,Microsporidia,3
nmdc:bsm-11-frgt4x11,Mollusca,72
nmdc:bsm-11-frgt4x11,Mucoromycota,437
nmdc:bsm-11-frgt4x11,Mycoplasmatota,212
nmdc:bsm-11-frgt4x11,Myxococcota,114974
nmdc:bsm-11-frgt4x11,Nanoarchaeota,2
nmdc:bsm-11-frgt4x11,Nematoda,35
nmdc:bsm-11-frgt4x11,Nitrososphaerota,3907
nmdc:bsm-11-frgt4x11,Nitrospinota,1610
nmdc:bsm-11-frgt4x11,Nitrospirota,24307
nmdc:bsm-11-frgt4x11,Nucleocytoviricota,57
nmdc:bsm-11-frgt4x11,Oomycota,61
nmdc:bsm-11-frgt4x11,Parabasalia,71
nmdc:bsm-11-frgt4x11,Peploviricota,8
nmdc:bsm-11-frgt4x11,Perkinsozoa,19
nmdc:bsm-11-frgt4x11,Placozoa,36
nmdc:bsm-11-frgt4x11,Planctomycetota,118709
nmdc:bsm-11-frgt4x11,Porifera,263
nmdc:bsm-11-frgt4x11,Preplasmiviricota,16
nmdc:bsm-11-frgt4x11,Pseudomonadota,2098131
nmdc:bsm-11-frgt4x11,Retro-transcribing viruses,1
nmdc:bsm-11-frgt4x11,Rhodothermota,6910
nmdc:bsm-11-frgt4x11,Spirochaetota,5283
nmdc:bsm-11-frgt4x11,Streptophyta,697
nmdc:bsm-11-frgt4x11,Synergistota,1351
nmdc:bsm-11-frgt4x11,Thermodesulfobacteriota,71214
nmdc:bsm-11-frgt4x11,Thermomicrobiota,7087
nmdc:bsm-11-frgt4x11,Thermoproteota,1443
nmdc:bsm-11-frgt4x11,Thermotogota,1175
nmdc:bsm-11-frgt4x11,Uroviricota,510
nmdc:bsm-11-frgt4x11,Verrucomicrobiota,107137
nmdc:bsm-11-frgt4x11,Zoopagomycota,109
nmdc:bsm-11-frgt4x11,candidate division NC10,6117
nmdc:bsm-11-frgt4x11,candidate division Zixibacteria,996
nmdc:bsm-11-frgt4x11,"dsDNA viruses, no RNA stage",890
nmdc:bsm-11-frgt4x11,ssDNA viruses,1
nmdc:bsm-11-frgt4x11,unclassified Bacteria,4468
nmdc:bsm-11-frgt4x11,unclassified Eukaryota,148
nmdc:bsm-11-frgt4x11,unclassified Viruses,5
nmdc:bsm-11-frgt4x11,unclassified phages,22
nmdc:bsm-11-frgt4x11,unclassified viruses,7
nmdc:bsm-11-g61cvw79,Acidobacteriota,1416465
nmdc:bsm-11-g61cvw79,Actinomycetota,455532
nmdc:bsm-11-g61cvw79,Annelida,78
nmdc:bsm-11-g61cvw79,Apicomplexa,120
nmdc:bsm-11-g61cvw79,Aquificota,2364
nmdc:bsm-11-g61cvw79,Armatimonadota,7598
nmdc:bsm-11-g61cvw79,Arthropoda,304
nmdc:bsm-11-g61cvw79,Artverviricota,6
nmdc:bsm-11-g61cvw79,Ascomycota,2742
nmdc:bsm-11-g61cvw79,Atribacterota,846
nmdc:bsm-11-g61cvw79,Bacillariophyta,29
nmdc:bsm-11-g61cvw79,Bacillota,90935
nmdc:bsm-11-g61cvw79,Bacteroidota,115619
nmdc:bsm-11-g61cvw79,Balneolota,2333
nmdc:bsm-11-g61cvw79,Basidiomycota,19701
nmdc:bsm-11-g61cvw79,Bdellovibrionota,4085
nmdc:bsm-11-g61cvw79,Blastocladiomycota,25
nmdc:bsm-11-g61cvw79,Caldisericota,96
nmdc:bsm-11-g61cvw79,Calditrichota,824
nmdc:bsm-11-g61cvw79,Campylobacterota,1606
nmdc:bsm-11-g61cvw79,Candidatus Absconditabacteria,5
nmdc:bsm-11-g61cvw79,Candidatus Aerophobetes,725
nmdc:bsm-11-g61cvw79,Candidatus Aminicenantes,2574
nmdc:bsm-11-g61cvw79,Candidatus Bathyarchaeota,300
nmdc:bsm-11-g61cvw79,Candidatus Berkelbacteria,79
nmdc:bsm-11-g61cvw79,Candidatus Bipolaricaulota,141
nmdc:bsm-11-g61cvw79,Candidatus Calescamantes,259
nmdc:bsm-11-g61cvw79,Candidatus Cloacimonadota,269
nmdc:bsm-11-g61cvw79,Candidatus Cryosericota,201
nmdc:bsm-11-g61cvw79,Candidatus Diapherotrites,87
nmdc:bsm-11-g61cvw79,Candidatus Fervidibacteria,1448
nmdc:bsm-11-g61cvw79,Candidatus Gracilibacteria,18
nmdc:bsm-11-g61cvw79,Candidatus Hydrogenedentes,191
nmdc:bsm-11-g61cvw79,Candidatus Hydrothermae,2
nmdc:bsm-11-g61cvw79,Candidatus Korarchaeota,180
nmdc:bsm-11-g61cvw79,Candidatus Latescibacteria,1013
nmdc:bsm-11-g61cvw79,Candidatus Lokiarchaeota,28
nmdc:bsm-11-g61cvw79,Candidatus Marinimicrobia,584
nmdc:bsm-11-g61cvw79,Candidatus Melainabacteria,401
nmdc:bsm-11-g61cvw79,Candidatus Micrarchaeota,169
nmdc:bsm-11-g61cvw79,Candidatus Microgenomates,929
nmdc:bsm-11-g61cvw79,Candidatus Nanohaloarchaeota,4
nmdc:bsm-11-g61cvw79,Candidatus Omnitrophota,1508
nmdc:bsm-11-g61cvw79,Candidatus Parcubacteria,578
nmdc:bsm-11-g61cvw79,Candidatus Poribacteria,1477
nmdc:bsm-11-g61cvw79,Candidatus Saccharibacteria,165
nmdc:bsm-11-g61cvw79,Candidatus Sumerlaeota,1098
nmdc:bsm-11-g61cvw79,Candidatus Thermoplasmatota,517
nmdc:bsm-11-g61cvw79,Cercozoa,1
nmdc:bsm-11-g61cvw79,Chlamydiota,2444
nmdc:bsm-11-g61cvw79,Chlorobiota,2236
nmdc:bsm-11-g61cvw79,Chloroflexota,57018
nmdc:bsm-11-g61cvw79,Chlorophyta,397
nmdc:bsm-11-g61cvw79,Chordata,261
nmdc:bsm-11-g61cvw79,Chrysiogenota,273
nmdc:bsm-11-g61cvw79,Chytridiomycota,168
nmdc:bsm-11-g61cvw79,Ciliophora,41
nmdc:bsm-11-g61cvw79,Cnidaria,102
nmdc:bsm-11-g61cvw79,Coprothermobacterota,94
nmdc:bsm-11-g61cvw79,Cyanobacteriota,80297
nmdc:bsm-11-g61cvw79,Deferribacterota,720
nmdc:bsm-11-g61cvw79,Deinococcota,11123
nmdc:bsm-11-g61cvw79,Dictyoglomota,369
nmdc:bsm-11-g61cvw79,Elusimicrobiota,603
nmdc:bsm-11-g61cvw79,Euglenozoa,39
nmdc:bsm-11-g61cvw79,Euryarchaeota,11856
nmdc:bsm-11-g61cvw79,Evosea,73
nmdc:bsm-11-g61cvw79,Fibrobacterota,455
nmdc:bsm-11-g61cvw79,Fusobacteriota,393
nmdc:bsm-11-g61cvw79,Gemmatimonadota,21733
nmdc:bsm-11-g61cvw79,Haptophyta,54
nmdc:bsm-11-g61cvw79,Heterolobosea,21
nmdc:bsm-11-g61cvw79,Ignavibacteriota,1867
nmdc:bsm-11-g61cvw79,Kiritimatiellota,1258
nmdc:bsm-11-g61cvw79,Lentisphaerota,693
nmdc:bsm-11-g61cvw79,Microsporidia,6
nmdc:bsm-11-g61cvw79,Mollusca,30
nmdc:bsm-11-g61cvw79,Mucoromycota,212
nmdc:bsm-11-g61cvw79,Mycoplasmatota,157
nmdc:bsm-11-g61cvw79,Myxococcota,94847
nmdc:bsm-11-g61cvw79,Nanoarchaeota,1
nmdc:bsm-11-g61cvw79,Nematoda,10
nmdc:bsm-11-g61cvw79,Nitrososphaerota,4934
nmdc:bsm-11-g61cvw79,Nitrospinota,1610
nmdc:bsm-11-g61cvw79,Nitrospirota,24369
nmdc:bsm-11-g61cvw79,Nucleocytoviricota,59
nmdc:bsm-11-g61cvw79,Oomycota,72
nmdc:bsm-11-g61cvw79,Parabasalia,120
nmdc:bsm-11-g61cvw79,Peploviricota,3
nmdc:bsm-11-g61cvw79,Perkinsozoa,23
nmdc:bsm-11-g61cvw79,Placozoa,23
nmdc:bsm-11-g61cvw79,Planctomycetota,150000
nmdc:bsm-11-g61cvw79,Porifera,141
nmdc:bsm-11-g61cvw79,Preplasmiviricota,21
nmdc:bsm-11-g61cvw79,Pseudomonadota,2164452
nmdc:bsm-11-g61cvw79,Rhodothermota,6467
nmdc:bsm-11-g61cvw79,Spirochaetota,5132
nmdc:bsm-11-g61cvw79,Streptophyta,697
nmdc:bsm-11-g61cvw79,Synergistota,1265
nmdc:bsm-11-g61cvw79,Thermodesulfobacteriota,72469
nmdc:bsm-11-g61cvw79,Thermomicrobiota,5005
nmdc:bsm-11-g61cvw79,Thermoproteota,1038
nmdc:bsm-11-g61cvw79,Thermotogota,1131
nmdc:bsm-11-g61cvw79,Uroviricota,714
nmdc:bsm-11-g61cvw79,Verrucomicrobiota,152291
nmdc:bsm-11-g61cvw79,Zoopagomycota,100
nmdc:bsm-11-g61cvw79,candidate division NC10,6065
nmdc:bsm-11-g61cvw79,candidate division Zixibacteria,947
nmdc:bsm-11-g61cvw79,dsDNA viruses,1
nmdc:bsm-11-g61cvw79,"dsDNA viruses, no RNA stage",974
nmdc:bsm-11-g61cvw79,unclassified Bacteria,4496
nmdc:bsm-11-g61cvw79,unclassified Eukaryota,145
nmdc:bsm-11-g61cvw79,unclassified Viruses,5
nmdc:bsm-11-g61cvw79,unclassified phages,12
nmdc:bsm-11-g61cvw79,unclassified virophages,5
nmdc:bsm-11-g61cvw79,unclassified viruses,8
nmdc:bsm-11-gk0czc37,Acidobacteriota,1422870
nmdc:bsm-11-gk0czc37,Actinomycetota,725849
nmdc:bsm-11-gk0czc37,Annelida,68
nmdc:bsm-11-gk0czc37,Apicomplexa,146
nmdc:bsm-11-gk0czc37,Aquificota,2178
nmdc:bsm-11-gk0czc37,Armatimonadota,7669
nmdc:bsm-11-gk0czc37,Arthropoda,298
nmdc:bsm-11-gk0czc37,Artverviricota,3
nmdc:bsm-11-gk0czc37,Ascomycota,16990
nmdc:bsm-11-gk0czc37,Atribacterota,821
nmdc:bsm-11-gk0czc37,Bacillariophyta,28
nmdc:bsm-11-gk0czc37,Bacillota,92601
nmdc:bsm-11-gk0czc37,Bacteroidota,182836
nmdc:bsm-11-gk0czc37,Balneolota,2213
nmdc:bsm-11-gk0czc37,Basidiomycota,9031
nmdc:bsm-11-gk0czc37,Bdellovibrionota,5142
nmdc:bsm-11-gk0czc37,Blastocladiomycota,32
nmdc:bsm-11-gk0czc37,Caldisericota,104
nmdc:bsm-11-gk0czc37,Calditrichota,715
nmdc:bsm-11-gk0czc37,Campylobacterota,1735
nmdc:bsm-11-gk0czc37,Candidatus Absconditabacteria,6
nmdc:bsm-11-gk0czc37,Candidatus Aerophobetes,643
nmdc:bsm-11-gk0czc37,Candidatus Aminicenantes,2129
nmdc:bsm-11-gk0czc37,Candidatus Bathyarchaeota,363
nmdc:bsm-11-gk0czc37,Candidatus Berkelbacteria,163
nmdc:bsm-11-gk0czc37,Candidatus Bipolaricaulota,129
nmdc:bsm-11-gk0czc37,Candidatus Calescamantes,224
nmdc:bsm-11-gk0czc37,Candidatus Cloacimonadota,324
nmdc:bsm-11-gk0czc37,Candidatus Cryosericota,182
nmdc:bsm-11-gk0czc37,Candidatus Diapherotrites,70
nmdc:bsm-11-gk0czc37,Candidatus Fervidibacteria,1331
nmdc:bsm-11-gk0czc37,Candidatus Gracilibacteria,53
nmdc:bsm-11-gk0czc37,Candidatus Hydrogenedentes,201
nmdc:bsm-11-gk0czc37,Candidatus Hydrothermae,4
nmdc:bsm-11-gk0czc37,Candidatus Korarchaeota,146
nmdc:bsm-11-gk0czc37,Candidatus Latescibacteria,923
nmdc:bsm-11-gk0czc37,Candidatus Lokiarchaeota,23
nmdc:bsm-11-gk0czc37,Candidatus Marinimicrobia,512
nmdc:bsm-11-gk0czc37,Candidatus Melainabacteria,408
nmdc:bsm-11-gk0czc37,Candidatus Micrarchaeota,19
nmdc:bsm-11-gk0czc37,Candidatus Microgenomates,2927
nmdc:bsm-11-gk0czc37,Candidatus Nanohaloarchaeota,11
nmdc:bsm-11-gk0czc37,Candidatus Omnitrophota,1386
nmdc:bsm-11-gk0czc37,Candidatus Parcubacteria,2705
nmdc:bsm-11-gk0czc37,Candidatus Poribacteria,1252
nmdc:bsm-11-gk0czc37,Candidatus Saccharibacteria,1959
nmdc:bsm-11-gk0czc37,Candidatus Sumerlaeota,1017
nmdc:bsm-11-gk0czc37,Candidatus Thermoplasmatota,475
nmdc:bsm-11-gk0czc37,Cercozoa,2
nmdc:bsm-11-gk0czc37,Chlamydiota,3350
nmdc:bsm-11-gk0czc37,Chlorobiota,2104
nmdc:bsm-11-gk0czc37,Chloroflexota,88899
nmdc:bsm-11-gk0czc37,Chlorophyta,464
nmdc:bsm-11-gk0czc37,Chordata,283
nmdc:bsm-11-gk0czc37,Chrysiogenota,254
nmdc:bsm-11-gk0czc37,Chytridiomycota,228
nmdc:bsm-11-gk0czc37,Ciliophora,49
nmdc:bsm-11-gk0czc37,Cnidaria,103
nmdc:bsm-11-gk0czc37,Coprothermobacterota,69
nmdc:bsm-11-gk0czc37,Cyanobacteriota,74384
nmdc:bsm-11-gk0czc37,Deferribacterota,647
nmdc:bsm-11-gk0czc37,Deinococcota,10808
nmdc:bsm-11-gk0czc37,Dictyoglomota,351
nmdc:bsm-11-gk0czc37,Elusimicrobiota,1207
nmdc:bsm-11-gk0czc37,Euglenozoa,44
nmdc:bsm-11-gk0czc37,Euryarchaeota,11503
nmdc:bsm-11-gk0czc37,Evosea,120
nmdc:bsm-11-gk0czc37,Fibrobacterota,458
nmdc:bsm-11-gk0czc37,Fornicata,2
nmdc:bsm-11-gk0czc37,Fusobacteriota,479
nmdc:bsm-11-gk0czc37,Gemmatimonadota,21911
nmdc:bsm-11-gk0czc37,Haptophyta,69
nmdc:bsm-11-gk0czc37,Heterolobosea,44
nmdc:bsm-11-gk0czc37,Ignavibacteriota,1767
nmdc:bsm-11-gk0czc37,Kiritimatiellota,1039
nmdc:bsm-11-gk0czc37,Lentisphaerota,680
nmdc:bsm-11-gk0czc37,Microsporidia,7
nmdc:bsm-11-gk0czc37,Mollusca,29
nmdc:bsm-11-gk0czc37,Mucoromycota,1722
nmdc:bsm-11-gk0czc37,Mycoplasmatota,220
nmdc:bsm-11-gk0czc37,Myxococcota,106059
nmdc:bsm-11-gk0czc37,Nanoarchaeota,3
nmdc:bsm-11-gk0czc37,Nematoda,19
nmdc:bsm-11-gk0czc37,Nitrososphaerota,3446
nmdc:bsm-11-gk0czc37,Nitrospinota,1418
nmdc:bsm-11-gk0czc37,Nitrospirota,21365
nmdc:bsm-11-gk0czc37,Nucleocytoviricota,124
nmdc:bsm-11-gk0czc37,Oomycota,102
nmdc:bsm-11-gk0czc37,Parabasalia,79
nmdc:bsm-11-gk0czc37,Peploviricota,3
nmdc:bsm-11-gk0czc37,Perkinsozoa,21
nmdc:bsm-11-gk0czc37,Placozoa,28
nmdc:bsm-11-gk0czc37,Planctomycetota,139696
nmdc:bsm-11-gk0czc37,Porifera,141
nmdc:bsm-11-gk0czc37,Preplasmiviricota,21
nmdc:bsm-11-gk0czc37,Pseudomonadota,2531327
nmdc:bsm-11-gk0czc37,Rhodothermota,5814
nmdc:bsm-11-gk0czc37,Spirochaetota,5129
nmdc:bsm-11-gk0czc37,Streptophyta,794
nmdc:bsm-11-gk0czc37,Synergistota,1237
nmdc:bsm-11-gk0czc37,Thermodesulfobacteriota,64995
nmdc:bsm-11-gk0czc37,Thermomicrobiota,6094
nmdc:bsm-11-gk0czc37,Thermoproteota,942
nmdc:bsm-11-gk0czc37,Thermotogota,1139
nmdc:bsm-11-gk0czc37,Uroviricota,993
nmdc:bsm-11-gk0czc37,Verrucomicrobiota,132935
nmdc:bsm-11-gk0czc37,Zoopagomycota,152
nmdc:bsm-11-gk0czc37,candidate division NC10,5199
nmdc:bsm-11-gk0czc37,candidate division Zixibacteria,819
nmdc:bsm-11-gk0czc37,dsDNA,3
nmdc:bsm-11-gk0czc37,"dsDNA viruses, no RNA stage",1407
nmdc:bsm-11-gk0czc37,unassigned viruses,1
nmdc:bsm-11-gk0czc37,unclassified Bacteria,4115
nmdc:bsm-11-gk0czc37,unclassified Eukaryota,177
nmdc:bsm-11-gk0czc37,unclassified Viruses,14
nmdc:bsm-11-gk0czc37,unclassified phages,19
nmdc:bsm-11-gk0czc37,unclassified virophages,11
nmdc:bsm-11-gk0czc37,unclassified viruses,32
nmdc:bsm-11-gr59rt72,Acidobacteriota,852568
nmdc:bsm-11-gr59rt72,Actinomycetota,506636
nmdc:bsm-11-gr59rt72,Annelida,102
nmdc:bsm-11-gr59rt72,Apicomplexa,83
nmdc:bsm-11-gr59rt72,Aquificota,1657
nmdc:bsm-11-gr59rt72,Armatimonadota,4963
nmdc:bsm-11-gr59rt72,Arthropoda,524
nmdc:bsm-11-gr59rt72,Artverviricota,1
nmdc:bsm-11-gr59rt72,Ascomycota,2114
nmdc:bsm-11-gr59rt72,Atribacterota,654
nmdc:bsm-11-gr59rt72,Bacillariophyta,28
nmdc:bsm-11-gr59rt72,Bacillota,67834
nmdc:bsm-11-gr59rt72,Bacteroidota,96991
nmdc:bsm-11-gr59rt72,Balneolota,1587
nmdc:bsm-11-gr59rt72,Basidiomycota,6971
nmdc:bsm-11-gr59rt72,Bdellovibrionota,2097
nmdc:bsm-11-gr59rt72,Blastocladiomycota,12
nmdc:bsm-11-gr59rt72,Caldisericota,94
nmdc:bsm-11-gr59rt72,Calditrichota,582
nmdc:bsm-11-gr59rt72,Campylobacterota,1183
nmdc:bsm-11-gr59rt72,Candidatus Absconditabacteria,6
nmdc:bsm-11-gr59rt72,Candidatus Aerophobetes,539
nmdc:bsm-11-gr59rt72,Candidatus Aminicenantes,1726
nmdc:bsm-11-gr59rt72,Candidatus Bathyarchaeota,1748
nmdc:bsm-11-gr59rt72,Candidatus Berkelbacteria,68
nmdc:bsm-11-gr59rt72,Candidatus Bipolaricaulota,86
nmdc:bsm-11-gr59rt72,Candidatus Calescamantes,191
nmdc:bsm-11-gr59rt72,Candidatus Cloacimonadota,246
nmdc:bsm-11-gr59rt72,Candidatus Cryosericota,145
nmdc:bsm-11-gr59rt72,Candidatus Diapherotrites,73
nmdc:bsm-11-gr59rt72,Candidatus Fervidibacteria,938
nmdc:bsm-11-gr59rt72,Candidatus Gracilibacteria,20
nmdc:bsm-11-gr59rt72,Candidatus Hydrogenedentes,126
nmdc:bsm-11-gr59rt72,Candidatus Hydrothermae,2
nmdc:bsm-11-gr59rt72,Candidatus Korarchaeota,214
nmdc:bsm-11-gr59rt72,Candidatus Latescibacteria,653
nmdc:bsm-11-gr59rt72,Candidatus Lokiarchaeota,37
nmdc:bsm-11-gr59rt72,Candidatus Marinimicrobia,426
nmdc:bsm-11-gr59rt72,Candidatus Melainabacteria,246
nmdc:bsm-11-gr59rt72,Candidatus Micrarchaeota,39
nmdc:bsm-11-gr59rt72,Candidatus Microgenomates,1158
nmdc:bsm-11-gr59rt72,Candidatus Nanohaloarchaeota,5
nmdc:bsm-11-gr59rt72,Candidatus Omnitrophota,1026
nmdc:bsm-11-gr59rt72,Candidatus Parcubacteria,938
nmdc:bsm-11-gr59rt72,Candidatus Poribacteria,856
nmdc:bsm-11-gr59rt72,Candidatus Saccharibacteria,722
nmdc:bsm-11-gr59rt72,Candidatus Sumerlaeota,697
nmdc:bsm-11-gr59rt72,Candidatus Thermoplasmatota,1103
nmdc:bsm-11-gr59rt72,Chlamydiota,1731
nmdc:bsm-11-gr59rt72,Chlorobiota,1450
nmdc:bsm-11-gr59rt72,Chloroflexota,80390
nmdc:bsm-11-gr59rt72,Chlorophyta,263
nmdc:bsm-11-gr59rt72,Chordata,278
nmdc:bsm-11-gr59rt72,Chrysiogenota,188
nmdc:bsm-11-gr59rt72,Chytridiomycota,146
nmdc:bsm-11-gr59rt72,Ciliophora,31
nmdc:bsm-11-gr59rt72,Cnidaria,113
nmdc:bsm-11-gr59rt72,Coprothermobacterota,68
nmdc:bsm-11-gr59rt72,Cyanobacteriota,49741
nmdc:bsm-11-gr59rt72,Deferribacterota,478
nmdc:bsm-11-gr59rt72,Deinococcota,7795
nmdc:bsm-11-gr59rt72,Dictyoglomota,282
nmdc:bsm-11-gr59rt72,Elusimicrobiota,365
nmdc:bsm-11-gr59rt72,Euglenozoa,37
nmdc:bsm-11-gr59rt72,Euryarchaeota,10036
nmdc:bsm-11-gr59rt72,Evosea,81
nmdc:bsm-11-gr59rt72,Fibrobacterota,342
nmdc:bsm-11-gr59rt72,Fornicata,2
nmdc:bsm-11-gr59rt72,Fusobacteriota,326
nmdc:bsm-11-gr59rt72,Gemmatimonadota,16213
nmdc:bsm-11-gr59rt72,Haptophyta,33
nmdc:bsm-11-gr59rt72,Heterolobosea,30
nmdc:bsm-11-gr59rt72,Ignavibacteriota,1189
nmdc:bsm-11-gr59rt72,Kiritimatiellota,847
nmdc:bsm-11-gr59rt72,Lentisphaerota,400
nmdc:bsm-11-gr59rt72,Microsporidia,8
nmdc:bsm-11-gr59rt72,Mollusca,49
nmdc:bsm-11-gr59rt72,Mucoromycota,190
nmdc:bsm-11-gr59rt72,Mycoplasmatota,127
nmdc:bsm-11-gr59rt72,Myxococcota,61863
nmdc:bsm-11-gr59rt72,Nanoarchaeota,2
nmdc:bsm-11-gr59rt72,Nematoda,21
nmdc:bsm-11-gr59rt72,Nitrososphaerota,10729
nmdc:bsm-11-gr59rt72,Nitrospinota,1115
nmdc:bsm-11-gr59rt72,Nitrospirota,22772
nmdc:bsm-11-gr59rt72,Nucleocytoviricota,160
nmdc:bsm-11-gr59rt72,Oomycota,49
nmdc:bsm-11-gr59rt72,Parabasalia,36
nmdc:bsm-11-gr59rt72,Peploviricota,1
nmdc:bsm-11-gr59rt72,Perkinsozoa,9
nmdc:bsm-11-gr59rt72,Placozoa,29
nmdc:bsm-11-gr59rt72,Planctomycetota,63703
nmdc:bsm-11-gr59rt72,Porifera,124
nmdc:bsm-11-gr59rt72,Preplasmiviricota,14
nmdc:bsm-11-gr59rt72,Pseudomonadota,1387007
nmdc:bsm-11-gr59rt72,Rhodothermota,4308
nmdc:bsm-11-gr59rt72,Spirochaetota,3540
nmdc:bsm-11-gr59rt72,Streptophyta,469
nmdc:bsm-11-gr59rt72,Synergistota,901
nmdc:bsm-11-gr59rt72,Thermodesulfobacteriota,46767
nmdc:bsm-11-gr59rt72,Thermomicrobiota,4805
nmdc:bsm-11-gr59rt72,Thermoproteota,1804
nmdc:bsm-11-gr59rt72,Thermotogota,885
nmdc:bsm-11-gr59rt72,Uroviricota,603
nmdc:bsm-11-gr59rt72,Verrucomicrobiota,90579
nmdc:bsm-11-gr59rt72,Zoopagomycota,103
nmdc:bsm-11-gr59rt72,candidate division NC10,4353
nmdc:bsm-11-gr59rt72,candidate division Zixibacteria,748
nmdc:bsm-11-gr59rt72,"dsDNA viruses, no RNA stage",852
nmdc:bsm-11-gr59rt72,unclassified Bacteria,3312
nmdc:bsm-11-gr59rt72,unclassified Eukaryota,101
nmdc:bsm-11-gr59rt72,unclassified Viruses,9
nmdc:bsm-11-gr59rt72,unclassified phages,11
nmdc:bsm-11-gr59rt72,unclassified virophages,16
