ko_id	pathway_id
K00028	map00620
K00028	map00710
K00029	map00620
K00029	map00710
K00029	map03320
K01571	map00620
K01571	map02000
K20509	map00620
K20509	map00650
K20509	map00362
K20509	map02000
K01573	map00620
K01573	map02000
K01003	map00620
K00051	map00620
K00051	map00710
K22212	map00620
K01595	map00680
K01595	map00620
K01595	map00710
K01595	map00720
K20370	map00620
K01638	map00630
K01638	map00620
K00626	map00650
K00626	map00071
K00626	map00280
K00626	map00900
K00626	map00620
K00626	map04975
K00626	map00720
K00626	map00362
K00626	map04147
K00626	map02020
K00626	map00310
K00626	map00630
K00626	map00380
K01649	map00620
K01649	map00290
K01655	map00620
K01655	map00300
K02594	map00620
K10977	map00620
K10977	map00680
K10977	map00300
K01637	map00630
K01637	map00640
K08692	map00630
K08692	map00680
K14067	map00630
K14067	map00680
K00023	map00630
K00023	map00650
K17865	map00630
K17865	map00650
K14446	map00630
K05606	map00630
K05606	map00640
K05606	map00720
K05606	map00280
K14447	map00630
K14448	map00630
K14449	map00630
K14449	map00660
K14449	map00720
K08691	map00630
K08691	map00680
K08691	map00660
K08691	map00720
K14451	map00630
K01965	map00630
K01965	map00640
K01965	map00280
K01966	map00630
K01966	map00640
K01966	map00280
K27094	map00630
K27094	map00640
K27094	map00074
K27094	map00280
K27095	map00630
K27095	map00640
K27095	map00074
K27095	map00280
K19312	map00630
K19312	map00640
K19312	map00280
K22568	map00630
K22568	map00640
K22568	map00280
K01964	map00630
K01964	map00640
K01964	map00720
K01964	map00280
K15036	map00630
K15036	map00640
K15036	map00720
K15036	map00280
K15037	map00630
K15037	map00640
K15037	map00720
K15037	map00280
K01847	map04980
K01847	map00280
K01847	map00640
K01847	map00720
K01847	map00630
K01849	map00630
K01849	map00640
K01849	map00720
K01849	map00280
K01848	map00630
K01848	map00640
K01848	map00720
K01848	map00280
K19268	map00630
K19268	map00660
K01846	map00630
K01846	map00660
K04835	map00630
K04835	map00660
K19280	map00630
K19281	map00630
K19281	map00660
K19282	map00630
K00104	map00630
K11472	map00630
K11473	map00630
K11517	map00630
K11517	map04146
K03781	map04211
K03781	map04212
K03781	map05022
K03781	map05014
K03781	map04016
K03781	map04146
K03781	map04213
K03781	map04068
K03781	map05208
K03781	map00630
K03781	map00380
K03781	map04011
K00015	map00630
K15919	map00630
K15919	map00260
K18121	map00630
K18121	map00650
K00018	map00630
K00018	map00680
K00018	map00260
K15893	map00630
K15893	map00260
K22982	map00630
K22982	map00260
K19269	map00630
K19269	map01009
K01091	map00630
K22223	map00630
K01601	map00630
K01601	map00710
K01602	map00630
K01602	map00710
K00830	map01007
K00830	map00250
K00830	map00260
K00830	map00680
K00830	map04146
K00830	map00630
K14272	map01007
K14272	map00250
K14272	map00260
K14272	map00710
K14272	map00220
K14272	map00630
K00284	map00630
K00284	map01002
K00284	map00910
K01915	map04724
K01915	map00250
K01915	map04727
K01915	map04075
K01915	map04147
K01915	map04217
K01915	map02020
K01915	map00220
K01915	map00910
K01915	map00630
K00600	map04981
K00600	map01523
K00600	map00670
K00600	map00680
K00600	map00260
K00600	map00460
K00600	map00630
K00281	map00630
K00281	map00670
K00281	map00260
K00281	map00785
K00282	map00630
K00282	map00670
K00282	map00260
K00282	map00785
K00283	map00630
K00283	map00670
K00283	map00260
K00283	map00785
K00605	map00630
K00605	map00670
K00605	map00260
K00605	map00785
K02437	map00630
K02437	map00670
K02437	map00260
K02437	map00785
K01608	map00630
K01816	map00630
K00042	map00630
K00865	map00630
K00865	map00260
K00865	map00561
K15918	map00630
K15918	map00260
K15918	map00561
K00048	map00630
K00048	map00640
K26209	map00630
K26210	map00630
K01636	map00630
K03779	map00630
K03780	map00630
K07246	map00630
K07246	map00650
K18123	map00630
K18123	map00330
K01569	map00630
K00122	map00630
K00122	map00680
K00126	map00630
K00126	map00680
K00123	map00630
K00123	map00680
K22515	map00630
K22515	map00680
K00124	map00630
K00124	map00680
K00127	map00630
K00127	map00680
K01432	map00630
K01432	map00380
K14263	map00630
K14263	map00380
K07130	map00630
K07130	map00380
K01433	map00630
K01433	map00670
K01455	map00630
K01455	map00460
K01455	map00910
K25305	map00630
K03418	map00630
K01458	map00630
K01458	map00340
K22133	map00630
K01577	map00630
K07749	map00630
K01908	map00640
K01908	map01004
K00932	map00640
K19697	map00640
K26355	map00640
K13923	map00640
K00166	map00640
K00166	map00785
K00166	map00280
K00167	map00640
K00167	map00785
K00167	map00280
K11381	map00640
K11381	map00785
K11381	map00280
K09699	map00640
K09699	map00785
K09699	map00280
K00248	map00650
K00248	map00071
K00248	map00280
K00248	map00640
K00248	map00410
K00232	map00071
K00232	map01040
K00232	map00640
K00232	map04024
K00232	map00410
K00232	map04936
K00232	map04146
K00232	map03320
K00232	map00592
K19745	map00640
K20143	map00640
K20626	map00640
K20626	map00643
K20627	map00640
K20627	map00643
K01692	map00650
K01692	map00071
K01692	map00280
K01692	map00907
K01692	map00627
K01692	map00640
K01692	map00410
K01692	map00362
K01692	map00360
K01692	map00930
K01692	map00310
K01692	map00380
K01825	map00650
K01825	map00071
K01825	map00280
K01825	map00907
K01825	map00640
K01825	map00410
K01825	map00362
K01825	map00930
K01825	map00310
K01825	map00380
K01782	map00650
K01782	map00071
K01782	map00280
K01782	map00907
K01782	map00640
K01782	map00410
K01782	map00362
K01782	map00930
K01782	map00310
K01782	map00380
K07515	map00650
K07515	map00071
K07515	map00280
K07515	map00627
K07515	map00640
K07515	map00062
K07515	map00410
K07515	map00930
K07515	map00310
K07515	map00380
K07514	map00650
K07514	map00071
K07514	map00280
K07514	map00627
K07514	map00640
K07514	map00410
K07514	map04146
K07514	map00930
K07514	map03320
K07514	map00310
K07514	map00380
K07511	map00650
K07511	map00071
K07511	map00280
K07511	map00627
K07511	map00640
K07511	map00062
K07511	map00410
K07511	map00930
K07511	map00310
K07511	map00380
K14729	map00640
K14729	map00410
K05605	map00640
K05605	map00410
K05605	map00280
K23146	map00640
K23146	map00410
K23146	map00280
K28060	map00640
K28061	map00640
K01578	map04152
K01578	map00640
K01578	map00410
K01578	map04936
K01578	map04146
K03416	map00640
K17489	map00640
K17490	map00640
K14468	map00640
K14468	map00720
K00823	map00650
K00823	map01007
K00823	map00250
K00823	map00640
K00823	map00410
K07250	map00650
K07250	map00280
K07250	map00250
K07250	map01007
K07250	map00640
K07250	map00410
K07250	map00310
K13524	map00650
K13524	map00280
K13524	map00250
K13524	map01007
K13524	map04727
K13524	map00640
K13524	map00410
K00822	map01007
K00822	map00640
K00822	map00410
K00822	map00280
K25571	map00640
K25571	map00410
K18426	map00640
K11264	map00640
K22214	map00640
K00140	map00640
K00140	map00562
K00140	map00410
K00140	map00280
K01720	map00640
K20455	map00640
K09788	map00640
K03417	map00640
K01734	map00640
K08325	map00640
K18471	map00640
K00005	map00640
K00005	map00561
K01699	map00640
K13919	map00640
K13920	map00640
K00086	map00640
K00086	map00561
K13921	map00640
K13922	map00640
K00074	map00650
K00074	map00360
K00074	map00362
K00022	map00650
K00022	map00071
K00022	map00280
K00022	map00907
K00022	map00062
K00022	map00930
K00022	map00310
K00022	map00380
K07516	map00650
K07516	map00071
K07516	map00362
K01715	map00650
K00209	map00650
K00209	map00061
K00209	map01004
K17829	map00650
K01034	map00650
K01034	map00627
K01034	map00310
K01034	map02020
K01035	map00650
K01035	map00627
K01035	map00310
K01035	map02020
K19709	map00650
K19709	map00627
K23756	map00650
K23756	map00785
K23756	map01004
K01896	map00650
K01896	map01004
K00929	map00650
K00634	map00650
K00100	map00650
K21317	map00650
K21318	map00650
K21319	map00650
K21320	map00650
K21321	map00650
K21322	map00650
K03821	map00650
K22881	map00650
K05973	map00650
K01615	map00650
K01615	map02000
K01615	map00362
K23351	map00650
K23351	map02000
K23351	map00362
K23352	map00650
K23352	map02000
K23352	map00362
K01039	map00650
K01039	map00643
K01040	map00650
K01040	map00643
K00109	map00650
K01799	map00650
K01799	map00760
K01580	map00650
K01580	map00430
K01580	map04940
K01580	map02024
K01580	map00250
K01580	map04727
K01580	map00410
K14268	map01007
K14268	map00650
K14268	map00310
K14268	map00250
K16871	map00650
K16871	map00250
K00135	map00650
K00135	map00250
K00135	map00760
K00135	map00350
K00135	map00310
K00139	map00650
K00139	map00250
K17761	map00650
K17761	map00250
K08324	map00650
K08324	map00760
K08324	map00250
K18119	map00650
K18120	map00650
K00043	map00650
K08318	map00650
K18122	map00650
K14534	map00650
K14534	map00720
K01641	map00900
K01641	map00650
K01641	map03320
K01641	map00280
K01640	map00907
K01640	map00650
K01640	map04146
K01640	map00280
K01027	map00650
K01027	map00280
K01028	map00650
K01028	map00280
K01029	map00650
K01029	map00280
K01907	map00650
K01907	map00280
K01907	map01004
K00019	map00650
K07518	map00650
K01574	map00650
K18223	map00650
K18224	map00650
K18226	map00650
K18225	map00650
K23259	map00650
K18382	map00650
K18369	map00650
K18370	map00650
K18371	map00650
K18372	map00650
K01652	map00650
K01652	map00770
K01652	map00660
K01652	map00290
K01653	map00650
K01653	map00770
K01653	map00660
K01653	map00290
K11258	map00650
K11258	map00770
K11258	map00660
K11258	map00290
K01575	map00650
K01575	map00660
K00004	map00650
K03366	map00650
K18009	map00650
K17724	map00660
K22002	map00660
K22003	map00660
K22004	map00660
K22005	map00199
K22005	map00660
K18288	map00660
K18289	map00660
K18290	map00660
K18291	map00660
K18292	map00660
K14471	map00660
K14471	map00720
K14472	map00660
K14472	map00720
K10218	map00660
K10218	map00362
K09011	map00660
K09011	map00290
K01703	map00660
K01703	map00966
K01703	map00290
K01704	map00660
K01704	map00290
K00052	map00660
K00052	map00290
K00914	map00562
K00914	map04145
K00914	map04136
K00914	map04371
K00914	map05132
K00914	map05017
K00914	map05022
K00914	map05131
K00914	map05010
K00914	map04131
K00914	map05014
K00914	map05167
K00914	map05016
K00914	map04070
K00914	map04140
K00914	map04138
K00914	map05152
K01108	map00562
K01108	map01009
K01108	map04070
K18081	map00562
K18081	map01009
K18081	map04070
K18082	map00562
K18082	map04140
K18082	map01009
K18082	map04070
K18083	map00562
K18083	map04138
K18083	map01009
K18083	map04070
K18086	map00562
K18086	map04140
K18086	map01009
K18086	map04070
K21302	map00562
K21302	map05152
K00888	map04131
K00888	map00562
K00888	map04070
K00888	map04011
K19801	map00562
K19801	map04070
K13711	map04131
K13711	map00562
K13711	map04070
K21797	map00562
K21797	map04070
K21798	map00562
K21798	map04070
K00889	map00562
K00889	map04131
K00889	map04510
K00889	map05135
K00889	map04072
K00889	map04810
K00889	map04144
K00889	map05231
K00889	map04070
K00889	map04666
K00889	map04139
K00889	map04011
K13712	map00562
K13712	map04144
K01099	map04131
K01099	map00562
K01099	map04070
K20278	map00562
K20278	map04070
K20279	map04131
K20279	map00562
K20279	map04070
K05858	map04925
K05858	map00562
K05858	map04724
K05858	map04918
K05858	map04970
K05858	map05022
K05858	map04131
K05858	map04022
K05858	map04927
K05858	map04062
K05858	map04928
K05858	map05142
K05858	map04730
K05858	map05200
K05858	map04973
K05858	map04929
K05858	map04070
K05858	map04613
K05858	map04926
K05858	map04720
K05858	map05143
K05858	map04919
K05858	map05131
K05858	map05146
K05858	map05163
K05858	map04072
K05858	map05016
K05858	map04961
K05858	map04916
K05858	map04921
K05858	map04750
K05858	map04911
K05858	map04371
K05858	map04971
K05858	map04723
K05858	map05017
K05858	map04071
K05858	map04261
K05858	map04725
K05858	map04270
K05858	map04726
K05858	map04361
K05858	map04912
K05858	map04972
K05858	map04915
K05858	map04015
K05858	map04742
K05858	map04081
K05858	map04611
K05858	map04728
K05858	map04745
K05858	map05417
K05858	map04922
K05858	map04020
K05858	map04935
K05858	map04924
K05858	map04713
K05858	map05010
K05858	map04621
K05858	map04933
K05858	map04540
K05858	map04934
K05858	map04310
K05858	map05415
K05857	map00562
K05857	map04131
K05857	map04020
K05857	map04919
K05857	map05131
K05857	map04933
K05857	map04070
K05860	map05205
K05860	map00562
K05860	map04131
K05860	map04020
K05860	map04919
K05860	map05131
K05860	map04024
K05860	map04014
K05860	map04933
K05860	map04070
K05860	map04015
K01116	map04064
K01116	map00562
K01116	map05223
K01116	map05022
K01116	map04131
K01116	map04360
K01116	map04062
K01116	map05200
K01116	map04658
K01116	map04070
K01116	map05171
K01116	map05205
K01116	map04613
K01116	map05206
K01116	map04370
K01116	map04919
K01116	map05131
K01116	map04722
K01116	map05120
K01116	map04072
K01116	map05231
K01116	map05235
K01116	map04666
K01116	map05225
K01116	map04012
K01116	map04750
K01116	map05170
K01116	map04664
K01116	map04670
K01116	map05167
K01116	map05012
K01116	map04659
K01116	map01521
K01116	map04015
K01116	map05110
K01116	map04066
K01116	map05417
K01116	map04935
K01116	map04020
K01116	map05135
K01116	map04660
K01116	map05214
K01116	map04014
K01116	map04933
K01116	map04650
K05859	map04064
K05859	map00562
K05859	map05223
K05859	map04131
K05859	map04360
K05859	map04062
K05859	map05200
K05859	map04070
K05859	map05171
K05859	map05205
K05859	map04613
K05859	map05206
K05859	map04370
K05859	map04919
K05859	map05131
K05859	map04722
K05859	map05120
K05859	map04072
K05859	map04666
K05859	map05225
K05859	map04012
K05859	map04750
K05859	map05170
K05859	map04625
K05859	map04380
K05859	map04664
K05859	map04670
K05859	map05167
K05859	map01521
K05859	map04662
K05859	map05110
K05859	map04066
K05859	map04611
K05859	map04935
K05859	map04020
K05859	map05169
K05859	map05214
K05859	map04014
K05859	map04933
K05859	map04650
K05861	map00562
K05861	map04131
K05861	map04020
K05861	map04919
K05861	map05131
K05861	map04114
K05861	map04070
K19006	map04131
K19006	map00562
K00911	map04020
K00911	map00562
K00911	map04070
K01106	map04910
K01106	map00562
K01106	map04070
K24222	map00562
K24221	map00562
K01107	map00562
K01107	map04070
K15422	map00562
K15422	map00920
K15422	map04070
K01092	map00521
K01092	map00562
K01092	map04070
K00913	map00562
K00913	map04070
K01765	map00562
K00915	map00562
K00915	map04138
K00915	map04070
K10572	map00562
K10572	map04070
K19786	map00562
K19786	map04070
K01083	map00562
K01093	map00562
K01093	map00740
K01109	map00562
K01109	map04070
K19517	map00562
K01858	map00521
K01858	map00562
K23992	map00562
K07281	map00562
K07291	map00562
K27681	map00562
K00922	map05020
K00922	map00562
K00922	map05212
K00922	map04213
K00922	map04973
K00922	map04929
K00922	map04926
K00922	map04211
K00922	map04024
K00922	map05146
K00922	map05231
K00922	map05225
K00922	map05164
K00922	map04750
K00922	map04668
K00922	map05215
K00922	map04380
K00922	map04914
K00922	map04066
K00922	map05417
K00922	map04935
K00922	map05135
K00922	map04660
K00922	map04810
K00922	map05230
K00922	map05214
K00922	map04933
K00922	map04650
K00922	map04361
K00922	map05166
K00922	map04923
K00922	map04360
K00922	map05100
K00922	map05200
K00922	map04613
K00922	map04151
K00922	map05131
K00922	map04218
K00922	map04620
K00922	map04910
K00922	map05224
K00922	map05017
K00922	map04071
K00922	map04725
K00922	map04664
K00922	map04670
K00922	map05220
K00922	map05167
K00922	map05208
K00922	map04015
K00922	map04662
K00922	map05218
K00922	map04611
K00922	map05169
K00922	map05165
K00922	map05210
K00922	map04140
K00922	map04931
K00922	map04210
K00922	map05160
K00922	map04131
K00922	map05203
K00922	map05171
K00922	map05205
K00922	map04370
K00922	map05132
K00922	map05211
K00922	map05168
K00922	map05221
K00922	map04722
K00922	map04150
K00922	map04930
K00922	map04072
K00922	map05162
K00922	map05235
K00922	map04510
K00922	map04068
K00922	map04917
K00922	map04625
K00922	map04212
K00922	map05226
K00922	map04932
K00922	map04915
K00922	map01521
K00922	map05161
K00922	map05010
K00922	map05213
K00922	map05415
K00922	map05222
K00922	map05223
K00922	map04062
K00922	map05142
K00922	map04070
K00922	map04960
K00922	map05206
K00922	map01524
K00922	map04919
K00922	map05163
K00922	map04630
K00922	map04666
K00922	map04012
K00922	map05170
K00922	map01522
K00922	map05207
K00922	map04550
K00922	map05418
K00922	map04081
K00922	map04152
K00922	map04014
K21289	map00562
K21289	map04921
K21289	map04611
K21289	map04371
K21289	map04151
K21289	map05132
K21289	map05145
K21289	map04131
K21289	map04022
K21289	map04072
K21289	map04261
K21289	map04062
K21289	map04725
K21289	map05167
K01110	map05222
K01110	map00562
K01110	map05200
K01110	map04070
K01110	map04931
K01110	map05206
K01110	map04151
K01110	map04150
K01110	map04218
K01110	map01009
K01110	map05235
K01110	map04510
K01110	map04068
K01110	map05225
K01110	map05224
K01110	map04071
K01110	map04212
K01110	map05215
K01110	map04115
K01110	map05208
K01110	map01521
K01110	map05218
K01110	map05165
K01110	map05230
K01110	map05214
K01110	map05213
K01110	map05415
K01110	map04361
K01110	map04140
K01110	map05166
K03084	map00562
K03084	map04131
K03084	map04664
K03084	map03036
K03084	map04070
K03084	map04666
K03084	map04662
K15909	map00562
K15909	map04131
K15909	map04910
K15909	map04666
K15909	map04662
K15909	map04070
K00923	map00562
K00923	map05132
K00923	map04070
K00921	map00562
K00921	map04145
K00921	map04131
K00921	map04810
K00921	map04070
K22913	map05022
K22913	map00562
K22913	map05014
K00920	map00562
