biosample_id,taxon,expr_sum
nmdc:bsm-11-cwey4y35,Elusimicrobiota,1304
nmdc:bsm-11-cwey4y35,Euglenozoa,2281
nmdc:bsm-11-cwey4y35,Euryarchaeota,25743
nmdc:bsm-11-cwey4y35,Evosea,19744
nmdc:bsm-11-cwey4y35,Fibrobacterota,363
nmdc:bsm-11-cwey4y35,Fornicata,0
nmdc:bsm-11-cwey4y35,Fusobacteriota,251
nmdc:bsm-11-cwey4y35,Gemmatimonadota,25309
nmdc:bsm-11-cwey4y35,Haptophyta,6037
nmdc:bsm-11-cwey4y35,Heterolobosea,2166
nmdc:bsm-11-cwey4y35,Ignavibacteriota,2791
nmdc:bsm-11-cwey4y35,Kiritimatiellota,1124
nmdc:bsm-11-cwey4y35,Kitrinoviricota,1242
nmdc:bsm-11-cwey4y35,Lenarviricota,453
nmdc:bsm-11-cwey4y35,Lentisphaerota,739
nmdc:bsm-11-cwey4y35,Microsporidia,63
nmdc:bsm-11-cwey4y35,Mollusca,2438
nmdc:bsm-11-cwey4y35,Mucoromycota,23216
nmdc:bsm-11-cwey4y35,Mycoplasmatota,191
nmdc:bsm-11-cwey4y35,Myxococcota,142154
nmdc:bsm-11-cwey4y35,Negarnaviricota,96
nmdc:bsm-11-cwey4y35,Nematoda,3820
nmdc:bsm-11-cwey4y35,Nitrososphaerota,15348
nmdc:bsm-11-cwey4y35,Nitrospinota,1255
nmdc:bsm-11-cwey4y35,Nitrospirota,33962
nmdc:bsm-11-cwey4y35,Nucleocytoviricota,22
nmdc:bsm-11-cwey4y35,Oomycota,6091
nmdc:bsm-11-cwey4y35,Parabasalia,133
nmdc:bsm-11-cwey4y35,Peploviricota,5
nmdc:bsm-11-cwey4y35,Perkinsozoa,612
nmdc:bsm-11-cwey4y35,Pisuviricota,1275
nmdc:bsm-11-cwey4y35,Placozoa,1117
nmdc:bsm-11-cwey4y35,Planctomycetota,489826
nmdc:bsm-11-cwey4y35,Porifera,2193
nmdc:bsm-11-cwey4y35,Preplasmiviricota,533
nmdc:bsm-11-cwey4y35,Pseudomonadota,3252813
nmdc:bsm-11-cwey4y35,RNA viruses,0
nmdc:bsm-11-cwey4y35,Rhodothermota,11982
nmdc:bsm-11-cwey4y35,Spirochaetota,3985
nmdc:bsm-11-cwey4y35,Streptophyta,12785
nmdc:bsm-11-cwey4y35,Synergistota,1108
nmdc:bsm-11-cwey4y35,Thermodesulfobacteriota,77383
nmdc:bsm-11-cwey4y35,Thermomicrobiota,3871
nmdc:bsm-11-cwey4y35,Thermoproteota,1152
nmdc:bsm-11-cwey4y35,Thermotogota,1005
nmdc:bsm-11-cwey4y35,Uroviricota,327
nmdc:bsm-11-cwey4y35,Verrucomicrobiota,177418
nmdc:bsm-11-cwey4y35,Zoopagomycota,2815
nmdc:bsm-11-cwey4y35,candidate division NC10,4847
nmdc:bsm-11-cwey4y35,candidate division Zixibacteria,819
nmdc:bsm-11-cwey4y35,"dsDNA viruses, no RNA stage",1006
nmdc:bsm-11-cwey4y35,dsRNA viruses,2926
nmdc:bsm-11-cwey4y35,ssDNA viruses,265
nmdc:bsm-11-cwey4y35,ssRNA (+) viruses,111706
nmdc:bsm-11-cwey4y35,ssRNA viruses,46271
nmdc:bsm-11-cwey4y35,unclassified Bacteria,3907
nmdc:bsm-11-cwey4y35,unclassified Eukaryota,9103
nmdc:bsm-11-cwey4y35,unclassified Viruses,5168
nmdc:bsm-11-cwey4y35,unclassified phages,17
nmdc:bsm-11-cwey4y35,unclassified virophages,17
nmdc:bsm-11-cwey4y35,unclassified viruses,9530
nmdc:bsm-11-frgt4x11,Acidobacteriota,997104
nmdc:bsm-11-frgt4x11,Actinomycetota,372787
nmdc:bsm-11-frgt4x11,Annelida,7191
nmdc:bsm-11-frgt4x11,Apicomplexa,6185
nmdc:bsm-11-frgt4x11,Aquificota,1685
nmdc:bsm-11-frgt4x11,Armatimonadota,13031
nmdc:bsm-11-frgt4x11,Arthropoda,11881
nmdc:bsm-11-frgt4x11,Ascomycota,84557
nmdc:bsm-11-frgt4x11,Atribacterota,136
nmdc:bsm-11-frgt4x11,Bacillariophyta,149
nmdc:bsm-11-frgt4x11,Bacillota,208593
nmdc:bsm-11-frgt4x11,Bacteroidota,96918
nmdc:bsm-11-frgt4x11,Balneolota,1740
nmdc:bsm-11-frgt4x11,Basidiomycota,72816
nmdc:bsm-11-frgt4x11,Bdellovibrionota,3375
nmdc:bsm-11-frgt4x11,Blastocladiomycota,214
nmdc:bsm-11-frgt4x11,Caldisericota,67
nmdc:bsm-11-frgt4x11,Calditrichota,187
nmdc:bsm-11-frgt4x11,Campylobacterota,1705
nmdc:bsm-11-frgt4x11,Candidatus Aerophobetes,364
nmdc:bsm-11-frgt4x11,Candidatus Aminicenantes,882
nmdc:bsm-11-frgt4x11,Candidatus Bathyarchaeota,193
nmdc:bsm-11-frgt4x11,Candidatus Berkelbacteria,8
nmdc:bsm-11-frgt4x11,Candidatus Bipolaricaulota,28
nmdc:bsm-11-frgt4x11,Candidatus Calescamantes,158
nmdc:bsm-11-frgt4x11,Candidatus Cloacimonadota,53
nmdc:bsm-11-frgt4x11,Candidatus Cryosericota,39
nmdc:bsm-11-frgt4x11,Candidatus Diapherotrites,17
nmdc:bsm-11-frgt4x11,Candidatus Fervidibacteria,388
nmdc:bsm-11-frgt4x11,Candidatus Gracilibacteria,6
nmdc:bsm-11-frgt4x11,Candidatus Hydrogenedentes,145
nmdc:bsm-11-frgt4x11,Candidatus Korarchaeota,21
nmdc:bsm-11-frgt4x11,Candidatus Latescibacteria,260
nmdc:bsm-11-frgt4x11,Candidatus Lokiarchaeota,14
nmdc:bsm-11-frgt4x11,Candidatus Marinimicrobia,249
nmdc:bsm-11-frgt4x11,Candidatus Melainabacteria,261
nmdc:bsm-11-frgt4x11,Candidatus Micrarchaeota,25
nmdc:bsm-11-frgt4x11,Candidatus Microgenomates,264
nmdc:bsm-11-frgt4x11,Candidatus Nanohaloarchaeota,8
nmdc:bsm-11-frgt4x11,Candidatus Omnitrophota,502
nmdc:bsm-11-frgt4x11,Candidatus Parcubacteria,334
nmdc:bsm-11-frgt4x11,Candidatus Poribacteria,1033
nmdc:bsm-11-frgt4x11,Candidatus Saccharibacteria,60
nmdc:bsm-11-frgt4x11,Candidatus Sumerlaeota,433
nmdc:bsm-11-frgt4x11,Candidatus Thermoplasmatota,628
nmdc:bsm-11-frgt4x11,Chlamydiota,722
nmdc:bsm-11-frgt4x11,Chlorobiota,795
nmdc:bsm-11-frgt4x11,Chloroflexota,68248
nmdc:bsm-11-frgt4x11,Chlorophyta,26852
nmdc:bsm-11-frgt4x11,Chordata,5422
nmdc:bsm-11-frgt4x11,Chrysiogenota,238
nmdc:bsm-11-frgt4x11,Chytridiomycota,3024
nmdc:bsm-11-frgt4x11,Ciliophora,7102
nmdc:bsm-11-frgt4x11,Cnidaria,1437
nmdc:bsm-11-frgt4x11,Coprothermobacterota,31
nmdc:bsm-11-frgt4x11,Cyanobacteriota,30462
nmdc:bsm-11-frgt4x11,Deferribacterota,380
nmdc:bsm-11-frgt4x11,Deinococcota,2601
nmdc:bsm-11-frgt4x11,Dictyoglomota,147
nmdc:bsm-11-frgt4x11,Duplornaviricota,2
nmdc:bsm-11-frgt4x11,Elusimicrobiota,823
nmdc:bsm-11-frgt4x11,Euglenozoa,376
nmdc:bsm-11-frgt4x11,Euryarchaeota,34346
nmdc:bsm-11-frgt4x11,Evosea,8079
nmdc:bsm-11-frgt4x11,Fibrobacterota,128
nmdc:bsm-11-frgt4x11,Fornicata,42
nmdc:bsm-11-frgt4x11,Fusobacteriota,209
nmdc:bsm-11-frgt4x11,Gemmatimonadota,10881
nmdc:bsm-11-frgt4x11,Haptophyta,902
nmdc:bsm-11-frgt4x11,Heterolobosea,434
nmdc:bsm-11-frgt4x11,Ignavibacteriota,1461
nmdc:bsm-11-frgt4x11,Kiritimatiellota,471
nmdc:bsm-11-frgt4x11,Kitrinoviricota,282
nmdc:bsm-11-frgt4x11,Lenarviricota,2017
nmdc:bsm-11-frgt4x11,Lentisphaerota,240
nmdc:bsm-11-frgt4x11,Microsporidia,55
nmdc:bsm-11-frgt4x11,Mollusca,1776
nmdc:bsm-11-frgt4x11,Mucoromycota,5299
nmdc:bsm-11-frgt4x11,Mycoplasmatota,1785
nmdc:bsm-11-frgt4x11,Myxococcota,60316
nmdc:bsm-11-frgt4x11,Negarnaviricota,11
nmdc:bsm-11-frgt4x11,Nematoda,1321
nmdc:bsm-11-frgt4x11,Nitrososphaerota,3214
nmdc:bsm-11-frgt4x11,Nitrospinota,480
nmdc:bsm-11-frgt4x11,Nitrospirota,10905
nmdc:bsm-11-frgt4x11,Nucleocytoviricota,7
nmdc:bsm-11-frgt4x11,Oomycota,693
nmdc:bsm-11-frgt4x11,Parabasalia,32
nmdc:bsm-11-frgt4x11,Perkinsozoa,360
nmdc:bsm-11-frgt4x11,Pisuviricota,2186
nmdc:bsm-11-frgt4x11,Placozoa,262
nmdc:bsm-11-frgt4x11,Planctomycetota,357195
nmdc:bsm-11-frgt4x11,Porifera,4568
nmdc:bsm-11-frgt4x11,Preplasmiviricota,2
nmdc:bsm-11-frgt4x11,Pseudomonadota,1456551
nmdc:bsm-11-frgt4x11,RNA viruses,53
nmdc:bsm-11-frgt4x11,Rhodothermota,3980
nmdc:bsm-11-frgt4x11,Spirochaetota,1566
nmdc:bsm-11-frgt4x11,Streptophyta,4837
nmdc:bsm-11-frgt4x11,Synergistota,597
nmdc:bsm-11-frgt4x11,Thermodesulfobacteriota,42324
nmdc:bsm-11-frgt4x11,Thermomicrobiota,1593
nmdc:bsm-11-frgt4x11,Thermoproteota,562
nmdc:bsm-11-frgt4x11,Thermotogota,602
nmdc:bsm-11-frgt4x11,Uroviricota,74
nmdc:bsm-11-frgt4x11,Verrucomicrobiota,60923
nmdc:bsm-11-frgt4x11,Zoopagomycota,426
nmdc:bsm-11-frgt4x11,candidate division NC10,1795
nmdc:bsm-11-frgt4x11,candidate division Zixibacteria,369
nmdc:bsm-11-frgt4x11,"dsDNA viruses, no RNA stage",306
nmdc:bsm-11-frgt4x11,dsRNA viruses,992
nmdc:bsm-11-frgt4x11,ssDNA viruses,247
nmdc:bsm-11-frgt4x11,ssRNA (+) viruses,42752
nmdc:bsm-11-frgt4x11,ssRNA viruses,24213
nmdc:bsm-11-frgt4x11,unclassified Bacteria,1602
nmdc:bsm-11-frgt4x11,unclassified Eukaryota,2078
nmdc:bsm-11-frgt4x11,unclassified Viruses,15120
nmdc:bsm-11-frgt4x11,unclassified phages,4
nmdc:bsm-11-frgt4x11,unclassified viruses,2642
nmdc:bsm-11-g61cvw79,Acidobacteriota,1534774
nmdc:bsm-11-g61cvw79,Actinomycetota,281957
nmdc:bsm-11-g61cvw79,Annelida,1428
nmdc:bsm-11-g61cvw79,Apicomplexa,4162
nmdc:bsm-11-g61cvw79,Aquificota,2791
nmdc:bsm-11-g61cvw79,Armatimonadota,9995
nmdc:bsm-11-g61cvw79,Arthropoda,8107
nmdc:bsm-11-g61cvw79,Ascomycota,34844
nmdc:bsm-11-g61cvw79,Atribacterota,384
nmdc:bsm-11-g61cvw79,Bacillariophyta,206
nmdc:bsm-11-g61cvw79,Bacillota,255617
nmdc:bsm-11-g61cvw79,Bacteroidota,92482
nmdc:bsm-11-g61cvw79,Balneolota,1824
nmdc:bsm-11-g61cvw79,Basidiomycota,43797
nmdc:bsm-11-g61cvw79,Bdellovibrionota,6249
nmdc:bsm-11-g61cvw79,Blastocladiomycota,182
nmdc:bsm-11-g61cvw79,Caldisericota,19
nmdc:bsm-11-g61cvw79,Calditrichota,223
nmdc:bsm-11-g61cvw79,Campylobacterota,1839
nmdc:bsm-11-g61cvw79,Candidatus Aerophobetes,395
nmdc:bsm-11-g61cvw79,Candidatus Aminicenantes,868
nmdc:bsm-11-g61cvw79,Candidatus Bathyarchaeota,686
nmdc:bsm-11-g61cvw79,Candidatus Bipolaricaulota,77
nmdc:bsm-11-g61cvw79,Candidatus Calescamantes,223
nmdc:bsm-11-g61cvw79,Candidatus Cloacimonadota,115
nmdc:bsm-11-g61cvw79,Candidatus Cryosericota,79
nmdc:bsm-11-g61cvw79,Candidatus Diapherotrites,43
nmdc:bsm-11-g61cvw79,Candidatus Fervidibacteria,5749
nmdc:bsm-11-g61cvw79,Candidatus Gracilibacteria,48
nmdc:bsm-11-g61cvw79,Candidatus Hydrogenedentes,290
nmdc:bsm-11-g61cvw79,Candidatus Hydrothermae,6
nmdc:bsm-11-g61cvw79,Candidatus Korarchaeota,101
nmdc:bsm-11-g61cvw79,Candidatus Latescibacteria,439
nmdc:bsm-11-g61cvw79,Candidatus Lokiarchaeota,2
nmdc:bsm-11-g61cvw79,Candidatus Marinimicrobia,357
nmdc:bsm-11-g61cvw79,Candidatus Melainabacteria,430
nmdc:bsm-11-g61cvw79,Candidatus Micrarchaeota,48
nmdc:bsm-11-g61cvw79,Candidatus Microgenomates,295
nmdc:bsm-11-g61cvw79,Candidatus Nanohaloarchaeota,4
nmdc:bsm-11-g61cvw79,Candidatus Omnitrophota,1088
nmdc:bsm-11-g61cvw79,Candidatus Parcubacteria,279
nmdc:bsm-11-g61cvw79,Candidatus Poribacteria,2567
nmdc:bsm-11-g61cvw79,Candidatus Saccharibacteria,82
nmdc:bsm-11-g61cvw79,Candidatus Sumerlaeota,728
nmdc:bsm-11-g61cvw79,Candidatus Thermoplasmatota,604
nmdc:bsm-11-g61cvw79,Chlamydiota,1879
nmdc:bsm-11-g61cvw79,Chlorobiota,1118
nmdc:bsm-11-g61cvw79,Chloroflexota,69661
nmdc:bsm-11-g61cvw79,Chlorophyta,11517
nmdc:bsm-11-g61cvw79,Chordata,2927
nmdc:bsm-11-g61cvw79,Chrysiogenota,302
nmdc:bsm-11-g61cvw79,Chytridiomycota,2728
nmdc:bsm-11-g61cvw79,Ciliophora,4524
nmdc:bsm-11-g61cvw79,Cnidaria,691
nmdc:bsm-11-g61cvw79,Coprothermobacterota,37
nmdc:bsm-11-g61cvw79,Cyanobacteriota,43046
nmdc:bsm-11-g61cvw79,Deferribacterota,608
nmdc:bsm-11-g61cvw79,Deinococcota,4863
nmdc:bsm-11-g61cvw79,Dictyoglomota,143
nmdc:bsm-11-g61cvw79,Duplornaviricota,4
nmdc:bsm-11-g61cvw79,Elusimicrobiota,935
nmdc:bsm-11-g61cvw79,Euglenozoa,321
nmdc:bsm-11-g61cvw79,Euryarchaeota,45299
nmdc:bsm-11-g61cvw79,Evosea,5127
nmdc:bsm-11-g61cvw79,Fibrobacterota,152
nmdc:bsm-11-g61cvw79,Fornicata,26
nmdc:bsm-11-g61cvw79,Fusobacteriota,183
nmdc:bsm-11-g61cvw79,Gemmatimonadota,15755
nmdc:bsm-11-g61cvw79,Haptophyta,1700
nmdc:bsm-11-g61cvw79,Heterolobosea,457
nmdc:bsm-11-g61cvw79,Ignavibacteriota,2001
nmdc:bsm-11-g61cvw79,Kiritimatiellota,697
nmdc:bsm-11-g61cvw79,Kitrinoviricota,664
nmdc:bsm-11-g61cvw79,Lenarviricota,11488
nmdc:bsm-11-g61cvw79,Lentisphaerota,436
nmdc:bsm-11-g61cvw79,Microsporidia,12
nmdc:bsm-11-g61cvw79,Mollusca,567
nmdc:bsm-11-g61cvw79,Mucoromycota,9528
nmdc:bsm-11-g61cvw79,Mycoplasmatota,784
nmdc:bsm-11-g61cvw79,Myxococcota,55336
nmdc:bsm-11-g61cvw79,Negarnaviricota,6
nmdc:bsm-11-g61cvw79,Nematoda,1057
nmdc:bsm-11-g61cvw79,Nitrososphaerota,18744
nmdc:bsm-11-g61cvw79,Nitrospinota,924
nmdc:bsm-11-g61cvw79,Nitrospirota,18229
nmdc:bsm-11-g61cvw79,Nucleocytoviricota,14
nmdc:bsm-11-g61cvw79,Oomycota,699
nmdc:bsm-11-g61cvw79,Parabasalia,65
nmdc:bsm-11-g61cvw79,Perkinsozoa,153
nmdc:bsm-11-g61cvw79,Pisuviricota,2342
nmdc:bsm-11-g61cvw79,Placozoa,226
nmdc:bsm-11-g61cvw79,Planctomycetota,448725
nmdc:bsm-11-g61cvw79,Porifera,2663
nmdc:bsm-11-g61cvw79,Preplasmiviricota,3
nmdc:bsm-11-g61cvw79,Pseudomonadota,2093982
nmdc:bsm-11-g61cvw79,Rhodothermota,3946
nmdc:bsm-11-g61cvw79,Spirochaetota,3293
nmdc:bsm-11-g61cvw79,Streptophyta,4647
nmdc:bsm-11-g61cvw79,Synergistota,710
nmdc:bsm-11-g61cvw79,Thermodesulfobacteriota,52106
nmdc:bsm-11-g61cvw79,Thermomicrobiota,2390
nmdc:bsm-11-g61cvw79,Thermoproteota,1671
nmdc:bsm-11-g61cvw79,Thermotogota,897
nmdc:bsm-11-g61cvw79,Uroviricota,160
nmdc:bsm-11-g61cvw79,Verrucomicrobiota,104625
nmdc:bsm-11-g61cvw79,Zoopagomycota,1623
nmdc:bsm-11-g61cvw79,candidate division NC10,3720
nmdc:bsm-11-g61cvw79,candidate division Zixibacteria,458
nmdc:bsm-11-g61cvw79,"dsDNA viruses, no RNA stage",304
nmdc:bsm-11-g61cvw79,dsRNA viruses,276
nmdc:bsm-11-g61cvw79,ssDNA viruses,178
nmdc:bsm-11-g61cvw79,ssRNA (+) viruses,37697
nmdc:bsm-11-g61cvw79,ssRNA viruses,100241
nmdc:bsm-11-g61cvw79,unclassified Bacteria,2565
nmdc:bsm-11-g61cvw79,unclassified Eukaryota,1808
nmdc:bsm-11-g61cvw79,unclassified Viruses,18204
nmdc:bsm-11-g61cvw79,unclassified viruses,988
nmdc:bsm-11-gk0czc37,Acidobacteriota,1755692
nmdc:bsm-11-gk0czc37,Actinomycetota,1260329
nmdc:bsm-11-gk0czc37,Annelida,4314
nmdc:bsm-11-gk0czc37,Apicomplexa,7487
nmdc:bsm-11-gk0czc37,Aquificota,3049
nmdc:bsm-11-gk0czc37,Armatimonadota,20277
nmdc:bsm-11-gk0czc37,Arthropoda,29196
nmdc:bsm-11-gk0czc37,Ascomycota,30776
nmdc:bsm-11-gk0czc37,Atribacterota,573
nmdc:bsm-11-gk0czc37,Bacillariophyta,386
nmdc:bsm-11-gk0czc37,Bacillota,344417
nmdc:bsm-11-gk0czc37,Bacteroidota,116450
nmdc:bsm-11-gk0czc37,Balneolota,5856
nmdc:bsm-11-gk0czc37,Basidiomycota,54831
nmdc:bsm-11-gk0czc37,Bdellovibrionota,5748
nmdc:bsm-11-gk0czc37,Blastocladiomycota,291
nmdc:bsm-11-gk0czc37,Caldisericota,117
nmdc:bsm-11-gk0czc37,Calditrichota,793
nmdc:bsm-11-gk0czc37,Campylobacterota,2150
nmdc:bsm-11-gk0czc37,Candidatus Aerophobetes,962
nmdc:bsm-11-gk0czc37,Candidatus Aminicenantes,1197
nmdc:bsm-11-gk0czc37,Candidatus Bathyarchaeota,735
nmdc:bsm-11-gk0czc37,Candidatus Berkelbacteria,16
nmdc:bsm-11-gk0czc37,Candidatus Bipolaricaulota,48
nmdc:bsm-11-gk0czc37,Candidatus Calescamantes,319
nmdc:bsm-11-gk0czc37,Candidatus Cloacimonadota,116
nmdc:bsm-11-gk0czc37,Candidatus Cryosericota,188
nmdc:bsm-11-gk0czc37,Candidatus Diapherotrites,16
nmdc:bsm-11-gk0czc37,Candidatus Fervidibacteria,1173
nmdc:bsm-11-gk0czc37,Candidatus Gracilibacteria,27
nmdc:bsm-11-gk0czc37,Candidatus Hydrogenedentes,170
nmdc:bsm-11-gk0czc37,Candidatus Korarchaeota,154
nmdc:bsm-11-gk0czc37,Candidatus Latescibacteria,409
nmdc:bsm-11-gk0czc37,Candidatus Lokiarchaeota,28
nmdc:bsm-11-gk0czc37,Candidatus Marinimicrobia,357
nmdc:bsm-11-gk0czc37,Candidatus Melainabacteria,533
nmdc:bsm-11-gk0czc37,Candidatus Micrarchaeota,47
nmdc:bsm-11-gk0czc37,Candidatus Microgenomates,511
nmdc:bsm-11-gk0czc37,Candidatus Nanohaloarchaeota,13
nmdc:bsm-11-gk0czc37,Candidatus Omnitrophota,1617
nmdc:bsm-11-gk0czc37,Candidatus Parcubacteria,933
nmdc:bsm-11-gk0czc37,Candidatus Poribacteria,2899
nmdc:bsm-11-gk0czc37,Candidatus Saccharibacteria,217
nmdc:bsm-11-gk0czc37,Candidatus Sumerlaeota,668
nmdc:bsm-11-gk0czc37,Candidatus Thermoplasmatota,935
nmdc:bsm-11-gk0czc37,Chlamydiota,1763
nmdc:bsm-11-gk0czc37,Chlorobiota,1577
nmdc:bsm-11-gk0czc37,Chloroflexota,219540
nmdc:bsm-11-gk0czc37,Chlorophyta,20030
nmdc:bsm-11-gk0czc37,Chordata,23275
nmdc:bsm-11-gk0czc37,Chrysiogenota,237
nmdc:bsm-11-gk0czc37,Chytridiomycota,6158
nmdc:bsm-11-gk0czc37,Ciliophora,1354
nmdc:bsm-11-gk0czc37,Cnidaria,1752
nmdc:bsm-11-gk0czc37,Coprothermobacterota,137
nmdc:bsm-11-gk0czc37,Cyanobacteriota,57183
nmdc:bsm-11-gk0czc37,Deferribacterota,1051
nmdc:bsm-11-gk0czc37,Deinococcota,8320
nmdc:bsm-11-gk0czc37,Dictyoglomota,305
nmdc:bsm-11-gk0czc37,Duplornaviricota,14
nmdc:bsm-11-gk0czc37,Elusimicrobiota,2372
nmdc:bsm-11-gk0czc37,Euglenozoa,293
nmdc:bsm-11-gk0czc37,Euryarchaeota,38150
nmdc:bsm-11-gk0czc37,Evosea,7184
nmdc:bsm-11-gk0czc37,Fibrobacterota,351
nmdc:bsm-11-gk0czc37,Fornicata,10
nmdc:bsm-11-gk0czc37,Fusobacteriota,362
nmdc:bsm-11-gk0czc37,Gemmatimonadota,24251
nmdc:bsm-11-gk0czc37,Haptophyta,2881
nmdc:bsm-11-gk0czc37,Heterolobosea,393
nmdc:bsm-11-gk0czc37,Ignavibacteriota,3079
nmdc:bsm-11-gk0czc37,Kiritimatiellota,1548
nmdc:bsm-11-gk0czc37,Kitrinoviricota,666
nmdc:bsm-11-gk0czc37,Lenarviricota,5599
nmdc:bsm-11-gk0czc37,Lentisphaerota,379
nmdc:bsm-11-gk0czc37,Microsporidia,24
nmdc:bsm-11-gk0czc37,Mollusca,598
nmdc:bsm-11-gk0czc37,Mucoromycota,9554
nmdc:bsm-11-gk0czc37,Mycoplasmatota,1087
nmdc:bsm-11-gk0czc37,Myxococcota,125192
nmdc:bsm-11-gk0czc37,Negarnaviricota,16
nmdc:bsm-11-gk0czc37,Nematoda,1471
nmdc:bsm-11-gk0czc37,Nitrososphaerota,146561
nmdc:bsm-11-gk0czc37,Nitrospinota,1181
nmdc:bsm-11-gk0czc37,Nitrospirota,19640
nmdc:bsm-11-gk0czc37,Nucleocytoviricota,22
nmdc:bsm-11-gk0czc37,Oomycota,4132
nmdc:bsm-11-gk0czc37,Parabasalia,137
nmdc:bsm-11-gk0czc37,Perkinsozoa,135
nmdc:bsm-11-gk0czc37,Pisuviricota,2725
nmdc:bsm-11-gk0czc37,Placozoa,204
nmdc:bsm-11-gk0czc37,Planctomycetota,552517
nmdc:bsm-11-gk0czc37,Porifera,8169
nmdc:bsm-11-gk0czc37,Preplasmiviricota,13
nmdc:bsm-11-gk0czc37,Pseudomonadota,3368220
nmdc:bsm-11-gk0czc37,RNA viruses,0
nmdc:bsm-11-gk0czc37,Rhodothermota,6373
nmdc:bsm-11-gk0czc37,Spirochaetota,4493
nmdc:bsm-11-gk0czc37,Streptophyta,8694
nmdc:bsm-11-gk0czc37,Synergistota,1811
nmdc:bsm-11-gk0czc37,Thermodesulfobacteriota,68326
nmdc:bsm-11-gk0czc37,Thermomicrobiota,10244
nmdc:bsm-11-gk0czc37,Thermoproteota,2488
nmdc:bsm-11-gk0czc37,Thermotogota,2057
nmdc:bsm-11-gk0czc37,Uroviricota,329
nmdc:bsm-11-gk0czc37,Verrucomicrobiota,76093
nmdc:bsm-11-gk0czc37,Zoopagomycota,1024
nmdc:bsm-11-gk0czc37,candidate division NC10,4363
nmdc:bsm-11-gk0czc37,candidate division Zixibacteria,722
nmdc:bsm-11-gk0czc37,"dsDNA viruses, no RNA stage",810
nmdc:bsm-11-gk0czc37,dsRNA viruses,2446
nmdc:bsm-11-gk0czc37,ssDNA viruses,1327
nmdc:bsm-11-gk0czc37,ssRNA (+) viruses,101787
nmdc:bsm-11-gk0czc37,ssRNA viruses,15293
nmdc:bsm-11-gk0czc37,unclassified Bacteria,4364
nmdc:bsm-11-gk0czc37,unclassified Eukaryota,6118
nmdc:bsm-11-gk0czc37,unclassified Viruses,12096
nmdc:bsm-11-gk0czc37,unclassified phages,10
nmdc:bsm-11-gk0czc37,unclassified virophages,4
nmdc:bsm-11-gk0czc37,unclassified viruses,5549
nmdc:bsm-11-gr59rt72,Acidobacteriota,5798273
nmdc:bsm-11-gr59rt72,Actinomycetota,1922719
nmdc:bsm-11-gr59rt72,Annelida,48612
nmdc:bsm-11-gr59rt72,Apicomplexa,10518
nmdc:bsm-11-gr59rt72,Aquificota,9088
nmdc:bsm-11-gr59rt72,Armatimonadota,58836
nmdc:bsm-11-gr59rt72,Arthropoda,29452
nmdc:bsm-11-gr59rt72,Ascomycota,112616
nmdc:bsm-11-gr59rt72,Atribacterota,2337
nmdc:bsm-11-gr59rt72,Bacillariophyta,1182
nmdc:bsm-11-gr59rt72,Bacillota,396683
nmdc:bsm-11-gr59rt72,Bacteroidota,284181
nmdc:bsm-11-gr59rt72,Balneolota,9184
nmdc:bsm-11-gr59rt72,Basidiomycota,156804
nmdc:bsm-11-gr59rt72,Bdellovibrionota,37427
nmdc:bsm-11-gr59rt72,Blastocladiomycota,1430
nmdc:bsm-11-gr59rt72,Caldisericota,318
nmdc:bsm-11-gr59rt72,Calditrichota,3706
nmdc:bsm-11-gr59rt72,Campylobacterota,5288
nmdc:bsm-11-gr59rt72,Candidatus Absconditabacteria,0
nmdc:bsm-11-gr59rt72,Candidatus Aerophobetes,2206
nmdc:bsm-11-gr59rt72,Candidatus Aminicenantes,7951
nmdc:bsm-11-gr59rt72,Candidatus Bathyarchaeota,16723
nmdc:bsm-11-gr59rt72,Candidatus Berkelbacteria,54
nmdc:bsm-11-gr59rt72,Candidatus Bipolaricaulota,282
nmdc:bsm-11-gr59rt72,Candidatus Calescamantes,1327
nmdc:bsm-11-gr59rt72,Candidatus Cloacimonadota,657
nmdc:bsm-11-gr59rt72,Candidatus Cryosericota,720
nmdc:bsm-11-gr59rt72,Candidatus Diapherotrites,118
nmdc:bsm-11-gr59rt72,Candidatus Fervidibacteria,4161
nmdc:bsm-11-gr59rt72,Candidatus Gracilibacteria,101
nmdc:bsm-11-gr59rt72,Candidatus Hydrogenedentes,949
nmdc:bsm-11-gr59rt72,Candidatus Korarchaeota,677
nmdc:bsm-11-gr59rt72,Candidatus Latescibacteria,3291
nmdc:bsm-11-gr59rt72,Candidatus Lokiarchaeota,88
nmdc:bsm-11-gr59rt72,Candidatus Marinimicrobia,6721
nmdc:bsm-11-gr59rt72,Candidatus Melainabacteria,1402
nmdc:bsm-11-gr59rt72,Candidatus Micrarchaeota,101
nmdc:bsm-11-gr59rt72,Candidatus Microgenomates,2029
nmdc:bsm-11-gr59rt72,Candidatus Nanohaloarchaeota,11
nmdc:bsm-11-gr59rt72,Candidatus Omnitrophota,4717
nmdc:bsm-11-gr59rt72,Candidatus Parcubacteria,2319
nmdc:bsm-11-gr59rt72,Candidatus Poribacteria,11032
nmdc:bsm-11-gr59rt72,Candidatus Saccharibacteria,581
nmdc:bsm-11-gr59rt72,Candidatus Sumerlaeota,2717
nmdc:bsm-11-gr59rt72,Candidatus Thermoplasmatota,4077
nmdc:bsm-11-gr59rt72,Chlamydiota,11461
