soil_horizon,biosample_id,url
M horizon,nmdc:bsm-11-mpfb8x32,https://data.microbiomedata.org/data/nmdc:omprc-11-0khnkt26/nmdc:wfmgan-11-me1hby97.1/nmdc_wfmgan-11-me1hby97.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mpqjy894,https://data.microbiomedata.org/data/nmdc:omprc-11-whgh5b79/nmdc:wfmgan-11-89y1xr41.1/nmdc_wfmgan-11-89y1xr41.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mpqvq108,https://data.microbiomedata.org/data/nmdc:omprc-11-mmfwgm65/nmdc:wfmgan-11-2rf9sc86.1/nmdc_wfmgan-11-2rf9sc86.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mpz7dn21,https://data.microbiomedata.org/data/nmdc:omprc-11-ypmvy498/nmdc:wfmgan-11-z9751m19.1/nmdc_wfmgan-11-z9751m19.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mqbj1587,https://data.microbiomedata.org/data/nmdc:omprc-11-1x21ac84/nmdc:wfmgan-11-wfdb0662.1/nmdc_wfmgan-11-wfdb0662.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mqj1tx68,https://data.microbiomedata.org/data/nmdc:omprc-11-vjmj9p80/nmdc:wfmgan-11-h5djfr70.1/nmdc_wfmgan-11-h5djfr70.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ms9vyj27,https://data.microbiomedata.org/data/nmdc:omprc-11-xgeh2x35/nmdc:wfmgan-11-xphd4147.1/nmdc_wfmgan-11-xphd4147.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-msx2xz73,https://data.microbiomedata.org/data/nmdc:omprc-11-m3afdj76/nmdc:wfmgan-11-q4ftf851.1/nmdc_wfmgan-11-q4ftf851.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-msxgh990,https://data.microbiomedata.org/data/nmdc:omprc-11-p83h5y28/nmdc:wfmgan-11-aj4e8e76.1/nmdc_wfmgan-11-aj4e8e76.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mtnk2g88,https://data.microbiomedata.org/data/nmdc:omprc-11-weea4z31/nmdc:wfmgan-11-sjffsc39.1/nmdc_wfmgan-11-sjffsc39.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mw4w3344,https://data.microbiomedata.org/data/nmdc:omprc-11-3aadbd88/nmdc:wfmgan-11-t2f1gm46.1/nmdc_wfmgan-11-t2f1gm46.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mw93vd90,https://data.microbiomedata.org/data/nmdc:omprc-11-03jfkz64/nmdc:wfmgan-11-jcrda451.1/nmdc_wfmgan-11-jcrda451.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mwf34624,https://data.microbiomedata.org/data/nmdc:omprc-11-dpqnkw77/nmdc:wfmgan-11-qtfmr951.1/nmdc_wfmgan-11-qtfmr951.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mxcwz398,https://data.microbiomedata.org/data/nmdc:omprc-11-9rma5f13/nmdc:wfmgan-11-6jab1315.1/nmdc_wfmgan-11-6jab1315.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mydh5347,https://data.microbiomedata.org/data/nmdc:omprc-11-2zshgm44/nmdc:wfmgan-11-79wxz703.1/nmdc_wfmgan-11-79wxz703.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mykcf133,https://data.microbiomedata.org/data/nmdc:omprc-11-ef5anz42/nmdc:wfmgan-11-asd37998.1/nmdc_wfmgan-11-asd37998.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-myp95092,https://data.microbiomedata.org/data/nmdc:omprc-11-c3kkas36/nmdc:wfmgan-11-2m1sm818.1/nmdc_wfmgan-11-2m1sm818.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-mzjmz333,https://data.microbiomedata.org/data/nmdc:omprc-11-1yn1bt81/nmdc:wfmgan-11-hag69k58.1/nmdc_wfmgan-11-hag69k58.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n1ajvx98,https://data.microbiomedata.org/data/nmdc:omprc-11-mm20wv10/nmdc:wfmgan-11-8yhhtd85.1/nmdc_wfmgan-11-8yhhtd85.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n1dz9551,https://data.microbiomedata.org/data/nmdc:omprc-11-kkxc3271/nmdc:wfmgan-11-rrfne336.1/nmdc_wfmgan-11-rrfne336.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n1et0c12,https://data.microbiomedata.org/data/nmdc:omprc-11-ck4j3r66/nmdc:wfmgan-11-fvb55946.1/nmdc_wfmgan-11-fvb55946.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n20r2v04,https://data.microbiomedata.org/data/nmdc:omprc-11-809x6790/nmdc:wfmgan-11-fcmw0s30.1/nmdc_wfmgan-11-fcmw0s30.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n250p383,https://data.microbiomedata.org/data/nmdc:omprc-11-kresah34/nmdc:wfmgan-11-m1z9zs81.1/nmdc_wfmgan-11-m1z9zs81.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n252k929,https://data.microbiomedata.org/data/nmdc:omprc-11-yb84ry89/nmdc:wfmgan-11-fpf1zs08.1/nmdc_wfmgan-11-fpf1zs08.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n2dcde81,https://data.microbiomedata.org/data/nmdc:omprc-11-ywmx0a06/nmdc:wfmgan-11-gtke0y43.1/nmdc_wfmgan-11-gtke0y43.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n2j65n33,https://data.microbiomedata.org/data/nmdc:omprc-11-mabwwr29/nmdc:wfmgan-11-r1apm227.1/nmdc_wfmgan-11-r1apm227.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n2rybw43,https://data.microbiomedata.org/data/nmdc:omprc-11-dcv1av21/nmdc:wfmgan-11-av1q2d37.1/nmdc_wfmgan-11-av1q2d37.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n2s7xa15,https://data.microbiomedata.org/data/nmdc:omprc-11-671xfy42/nmdc:wfmgan-11-r244dc42.1/nmdc_wfmgan-11-r244dc42.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n3517770,https://data.microbiomedata.org/data/nmdc:omprc-11-m3fvaf57/nmdc:wfmgan-11-qch5k923.1/nmdc_wfmgan-11-qch5k923.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n36fmf76,https://data.microbiomedata.org/data/nmdc:omprc-11-0cv2b930/nmdc:wfmgan-11-y4s26850.1/nmdc_wfmgan-11-y4s26850.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n4he1258,https://data.microbiomedata.org/data/nmdc:omprc-11-c01s2541/nmdc:wfmgan-11-8zjt0a04.1/nmdc_wfmgan-11-8zjt0a04.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n4htkv94,https://data.microbiomedata.org/data/nmdc:omprc-11-t0jqr240/nmdc:wfmgan-11-251zr120.1/nmdc_wfmgan-11-251zr120.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n53vv411,https://data.microbiomedata.org/data/nmdc:omprc-11-2ax0rb32/nmdc:wfmgan-11-5680m666.1/nmdc_wfmgan-11-5680m666.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n5ab1542,https://data.microbiomedata.org/data/nmdc:omprc-11-3jdhp963/nmdc:wfmgan-11-qr1wxz11.1/nmdc_wfmgan-11-qr1wxz11.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n5ar5p23,https://data.microbiomedata.org/data/nmdc:omprc-11-8p8w7d76/nmdc:wfmgan-11-41rhx712.1/nmdc_wfmgan-11-41rhx712.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n6ec0480,https://data.microbiomedata.org/data/nmdc:omprc-11-nb7cv815/nmdc:wfmgan-11-2ksr4z51.1/nmdc_wfmgan-11-2ksr4z51.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n6jyvg87,https://data.microbiomedata.org/data/nmdc:omprc-11-yqw9f127/nmdc:wfmgan-11-4r19w157.1/nmdc_wfmgan-11-4r19w157.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n6qavq84,https://data.microbiomedata.org/data/nmdc:omprc-11-k6q2xw94/nmdc:wfmgan-11-baxcwj65.1/nmdc_wfmgan-11-baxcwj65.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n6r5sc09,https://data.microbiomedata.org/data/nmdc:omprc-11-2qt7nb51/nmdc:wfmgan-11-6313q932.1/nmdc_wfmgan-11-6313q932.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n72yv320,https://data.microbiomedata.org/data/nmdc:omprc-11-vdmtnk59/nmdc:wfmgan-11-s9vdff87.1/nmdc_wfmgan-11-s9vdff87.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n83n3w57,https://data.microbiomedata.org/data/nmdc:omprc-11-fej06c05/nmdc:wfmgan-11-647d2955.1/nmdc_wfmgan-11-647d2955.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n87nhv96,https://data.microbiomedata.org/data/nmdc:omprc-11-evdk7x53/nmdc:wfmgan-11-hcpmer08.1/nmdc_wfmgan-11-hcpmer08.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n8n67831,https://data.microbiomedata.org/data/nmdc:omprc-11-wb44ve09/nmdc:wfmgan-11-c3ftcc85.1/nmdc_wfmgan-11-c3ftcc85.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n8zrte81,https://data.microbiomedata.org/data/nmdc:omprc-11-f8hqce19/nmdc:wfmgan-11-9188b639.1/nmdc_wfmgan-11-9188b639.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n92xd044,https://data.microbiomedata.org/data/nmdc:omprc-11-3w6n0t45/nmdc:wfmgan-11-8kcyy375.1/nmdc_wfmgan-11-8kcyy375.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-n9npn757,https://data.microbiomedata.org/data/nmdc:omprc-11-z0edyn65/nmdc:wfmgan-11-pjqfs586.1/nmdc_wfmgan-11-pjqfs586.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nad00h16,https://data.microbiomedata.org/data/nmdc:omprc-11-smwsx677/nmdc:wfmgan-11-qcnva185.1/nmdc_wfmgan-11-qcnva185.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-naha5e81,https://data.microbiomedata.org/data/nmdc:omprc-11-897qak81/nmdc:wfmgan-11-0w0rnd53.1/nmdc_wfmgan-11-0w0rnd53.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nanex297,https://data.microbiomedata.org/data/nmdc:omprc-11-ms36tq79/nmdc:wfmgan-11-gy598c87.1/nmdc_wfmgan-11-gy598c87.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nc2f8g71,https://data.microbiomedata.org/data/nmdc:omprc-11-rra8xa23/nmdc:wfmgan-11-35jw4v71.1/nmdc_wfmgan-11-35jw4v71.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nccc3w86,https://data.microbiomedata.org/data/nmdc:omprc-11-ym928g40/nmdc:wfmgan-11-x8cj6f52.1/nmdc_wfmgan-11-x8cj6f52.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ncg3xa94,https://data.microbiomedata.org/data/nmdc:omprc-11-gw1hme72/nmdc:wfmgan-11-pwrr6341.1/nmdc_wfmgan-11-pwrr6341.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ncs6xc88,https://data.microbiomedata.org/data/nmdc:omprc-11-kvthrw62/nmdc:wfmgan-11-m2ycfa37.1/nmdc_wfmgan-11-m2ycfa37.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ncvhxc63,https://data.microbiomedata.org/data/nmdc:omprc-11-f5mpq644/nmdc:wfmgan-11-532dkz39.1/nmdc_wfmgan-11-532dkz39.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nd5fqt06,https://data.microbiomedata.org/data/nmdc:omprc-11-dagj7958/nmdc:wfmgan-11-5j4qfn29.1/nmdc_wfmgan-11-5j4qfn29.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nd8x2964,https://data.microbiomedata.org/data/nmdc:omprc-11-8s2xe552/nmdc:wfmgan-11-gqeth997.1/nmdc_wfmgan-11-gqeth997.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ne9s0t16,https://data.microbiomedata.org/data/nmdc:omprc-11-4wq97r16/nmdc:wfmgan-11-gfhvm368.1/nmdc_wfmgan-11-gfhvm368.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nez46m71,https://data.microbiomedata.org/data/nmdc:omprc-11-pgx2zn85/nmdc:wfmgan-11-ymsk4f89.1/nmdc_wfmgan-11-ymsk4f89.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ngwdzq80,https://data.microbiomedata.org/data/nmdc:omprc-11-w00b7d04/nmdc:wfmgan-11-jydsrf80.1/nmdc_wfmgan-11-jydsrf80.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nh270v72,https://data.microbiomedata.org/data/nmdc:omprc-11-pq1z5d52/nmdc:wfmgan-11-vvyfg047.1/nmdc_wfmgan-11-vvyfg047.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nhwcpx03,https://data.microbiomedata.org/data/nmdc:omprc-11-11vjv692/nmdc:wfmgan-11-qxyxz935.1/nmdc_wfmgan-11-qxyxz935.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nj4rs327,https://data.microbiomedata.org/data/nmdc:omprc-11-d1tckj68/nmdc:wfmgan-11-he221k64.1/nmdc_wfmgan-11-he221k64.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nj951y69,https://data.microbiomedata.org/data/nmdc:omprc-11-pga1z448/nmdc:wfmgan-11-my3bn310.1/nmdc_wfmgan-11-my3bn310.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-njcanp47,https://data.microbiomedata.org/data/nmdc:omprc-11-3rnpg083/nmdc:wfmgan-11-y44a9751.1/nmdc_wfmgan-11-y44a9751.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-njffxv71,https://data.microbiomedata.org/data/nmdc:omprc-11-ss2mbn09/nmdc:wfmgan-11-sa2d7v33.1/nmdc_wfmgan-11-sa2d7v33.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nmd04861,https://data.microbiomedata.org/data/nmdc:omprc-11-j608zv13/nmdc:wfmgan-11-eym9mj06.1/nmdc_wfmgan-11-eym9mj06.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nme56f62,https://data.microbiomedata.org/data/nmdc:omprc-11-eyfhwc18/nmdc:wfmgan-11-c4ttws56.1/nmdc_wfmgan-11-c4ttws56.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nmeqbt28,https://data.microbiomedata.org/data/nmdc:omprc-11-a9gp4210/nmdc:wfmgan-11-ggv8t191.1/nmdc_wfmgan-11-ggv8t191.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nmndz766,https://data.microbiomedata.org/data/nmdc:omprc-11-evdk7x53/nmdc:wfmgan-11-hcpmer08.1/nmdc_wfmgan-11-hcpmer08.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nnjcyw81,https://data.microbiomedata.org/data/nmdc:omprc-11-xcebtp57/nmdc:wfmgan-11-4yggex12.1/nmdc_wfmgan-11-4yggex12.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-np87vd84,https://data.microbiomedata.org/data/nmdc:omprc-11-220jhv04/nmdc:wfmgan-11-by3amz33.1/nmdc_wfmgan-11-by3amz33.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nqr78n14,https://data.microbiomedata.org/data/nmdc:omprc-11-8k6fn823/nmdc:wfmgan-11-c7z59m81.1/nmdc_wfmgan-11-c7z59m81.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nr6dtw86,https://data.microbiomedata.org/data/nmdc:omprc-11-j20y2y72/nmdc:wfmgan-11-t22b0j42.1/nmdc_wfmgan-11-t22b0j42.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nrt87683,https://data.microbiomedata.org/data/nmdc:omprc-11-jdezj283/nmdc:wfmgan-11-1chr9t50.1/nmdc_wfmgan-11-1chr9t50.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nsewch29,https://data.microbiomedata.org/data/nmdc:omprc-11-8ja7y131/nmdc:wfmgan-11-1h446n85.1/nmdc_wfmgan-11-1h446n85.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nskc5b89,https://data.microbiomedata.org/data/nmdc:omprc-11-j637k115/nmdc:wfmgan-11-wz59pm34.1/nmdc_wfmgan-11-wz59pm34.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nsrayj08,https://data.microbiomedata.org/data/nmdc:omprc-11-zgvjcw18/nmdc:wfmgan-11-nkf1eq87.1/nmdc_wfmgan-11-nkf1eq87.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nsz7tf04,https://data.microbiomedata.org/data/nmdc:omprc-11-9n5fc730/nmdc:wfmgan-11-8ceazt86.1/nmdc_wfmgan-11-8ceazt86.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ntg4ea53,https://data.microbiomedata.org/data/nmdc:omprc-11-4xr24t13/nmdc:wfmgan-11-2ga1pn62.1/nmdc_wfmgan-11-2ga1pn62.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ntghhr42,https://data.microbiomedata.org/data/nmdc:omprc-11-y4f2f513/nmdc:wfmgan-11-3wxr9t34.1/nmdc_wfmgan-11-3wxr9t34.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nth2q761,https://data.microbiomedata.org/data/nmdc:omprc-11-yredgv80/nmdc:wfmgan-11-dknp5707.1/nmdc_wfmgan-11-dknp5707.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ntr1n523,https://data.microbiomedata.org/data/nmdc:omprc-11-0qw4f757/nmdc:wfmgan-11-ha5bft94.1/nmdc_wfmgan-11-ha5bft94.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nv5xya63,https://data.microbiomedata.org/data/nmdc:omprc-11-20x46s86/nmdc:wfmgan-11-xgkpn862.1/nmdc_wfmgan-11-xgkpn862.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nvc23259,https://data.microbiomedata.org/data/nmdc:omprc-11-xt5e8918/nmdc:wfmgan-11-ym72aa49.1/nmdc_wfmgan-11-ym72aa49.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nvvxyr45,https://data.microbiomedata.org/data/nmdc:omprc-11-vtxqmb44/nmdc:wfmgan-11-spk0zs58.1/nmdc_wfmgan-11-spk0zs58.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nwjz5331,https://data.microbiomedata.org/data/nmdc:omprc-11-xa92vt09/nmdc:wfmgan-11-eg70yb75.1/nmdc_wfmgan-11-eg70yb75.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nxcaqr39,https://data.microbiomedata.org/data/nmdc:omprc-11-hfeb2167/nmdc:wfmgan-11-86k8ct90.1/nmdc_wfmgan-11-86k8ct90.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nxef6g23,https://data.microbiomedata.org/data/nmdc:omprc-11-1whhzb90/nmdc:wfmgan-11-b4xyp118.1/nmdc_wfmgan-11-b4xyp118.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ny2ak907,https://data.microbiomedata.org/data/nmdc:omprc-11-129tgv60/nmdc:wfmgan-11-02109g77.1/nmdc_wfmgan-11-02109g77.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-ny3khm23,https://data.microbiomedata.org/data/nmdc:omprc-11-kt4gdt19/nmdc:wfmgan-11-j636nf40.1/nmdc_wfmgan-11-j636nf40.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nzhmkq10,https://data.microbiomedata.org/data/nmdc:omprc-11-75cb0g32/nmdc:wfmgan-11-rc0ds273.1/nmdc_wfmgan-11-rc0ds273.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nzmk5d59,https://data.microbiomedata.org/data/nmdc:omprc-11-xb9ntj40/nmdc:wfmgan-11-x7nr5r41.1/nmdc_wfmgan-11-x7nr5r41.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-nzwnxa06,https://data.microbiomedata.org/data/nmdc:omprc-11-ypm8n366/nmdc:wfmgan-11-m9zjra69.1/nmdc_wfmgan-11-m9zjra69.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p065np87,https://data.microbiomedata.org/data/nmdc:omprc-11-xkzhee83/nmdc:wfmgan-11-dz6n4230.1/nmdc_wfmgan-11-dz6n4230.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p0dpjk45,https://data.microbiomedata.org/data/nmdc:omprc-11-yqw9f127/nmdc:wfmgan-11-4r19w157.1/nmdc_wfmgan-11-4r19w157.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p1bbm693,https://data.microbiomedata.org/data/nmdc:omprc-11-50ms8c40/nmdc:wfmgan-11-qpf18884.1/nmdc_wfmgan-11-qpf18884.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p1hwb388,https://data.microbiomedata.org/data/nmdc:omprc-11-s930h168/nmdc:wfmgan-11-4nmdgn29.1/nmdc_wfmgan-11-4nmdgn29.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p1jnfb92,https://data.microbiomedata.org/data/nmdc:omprc-11-1y1t4j12/nmdc:wfmgan-11-tp00vz83.1/nmdc_wfmgan-11-tp00vz83.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p1m56j46,https://data.microbiomedata.org/data/nmdc:omprc-11-3g4z6x82/nmdc:wfmgan-11-1n64jf54.1/nmdc_wfmgan-11-1n64jf54.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p1n8s269,https://data.microbiomedata.org/data/nmdc:omprc-11-e34pxe65/nmdc:wfmgan-11-ka4nr944.1/nmdc_wfmgan-11-ka4nr944.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p290dc75,https://data.microbiomedata.org/data/nmdc:omprc-11-8a0cxg40/nmdc:wfmgan-11-n4htft93.1/nmdc_wfmgan-11-n4htft93.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p2e3wb71,https://data.microbiomedata.org/data/nmdc:omprc-11-1mvn4t54/nmdc:wfmgan-11-d2khyj37.1/nmdc_wfmgan-11-d2khyj37.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p2jfgn47,https://data.microbiomedata.org/data/nmdc:omprc-11-xb9ntj40/nmdc:wfmgan-11-x7nr5r41.1/nmdc_wfmgan-11-x7nr5r41.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p2jn3z02,https://data.microbiomedata.org/data/nmdc:omprc-11-xq715y86/nmdc:wfmgan-11-d3xcy259.1/nmdc_wfmgan-11-d3xcy259.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p37a5t25,https://data.microbiomedata.org/data/nmdc:omprc-11-7v3p5n74/nmdc:wfmgan-11-jrwfpk82.1/nmdc_wfmgan-11-jrwfpk82.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p3j2z661,https://data.microbiomedata.org/data/nmdc:omprc-11-t3ez3690/nmdc:wfmgan-11-f7hvg308.1/nmdc_wfmgan-11-f7hvg308.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p4ee4105,https://data.microbiomedata.org/data/nmdc:omprc-11-rz5py106/nmdc:wfmgan-11-v3f0r070.1/nmdc_wfmgan-11-v3f0r070.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p4egan15,https://data.microbiomedata.org/data/nmdc:omprc-11-zc1cd422/nmdc:wfmgan-11-sg5p4c29.1/nmdc_wfmgan-11-sg5p4c29.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p4q6xt88,https://data.microbiomedata.org/data/nmdc:omprc-11-fkemf578/nmdc:wfmgan-11-w028bz63.1/nmdc_wfmgan-11-w028bz63.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p4qnne14,https://data.microbiomedata.org/data/nmdc:omprc-11-5p6ra931/nmdc:wfmgan-11-nrbs2x34.1/nmdc_wfmgan-11-nrbs2x34.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p4s1va82,https://data.microbiomedata.org/data/nmdc:omprc-11-5kn2zh91/nmdc:wfmgan-11-bewmab04.1/nmdc_wfmgan-11-bewmab04.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p50r3717,https://data.microbiomedata.org/data/nmdc:omprc-11-drw56r89/nmdc:wfmgan-11-1ayycr19.1/nmdc_wfmgan-11-1ayycr19.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p5erfe85,https://data.microbiomedata.org/data/nmdc:omprc-11-j1p0fa03/nmdc:wfmgan-11-tvjc0z61.1/nmdc_wfmgan-11-tvjc0z61.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p5h64t12,https://data.microbiomedata.org/data/nmdc:omprc-11-77kd7z12/nmdc:wfmgan-11-xad85667.1/nmdc_wfmgan-11-xad85667.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p6at9z52,https://data.microbiomedata.org/data/nmdc:omprc-11-w4qa6g65/nmdc:wfmgan-11-b9tagh42.1/nmdc_wfmgan-11-b9tagh42.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p7bdqj16,https://data.microbiomedata.org/data/nmdc:omprc-11-vjt38w02/nmdc:wfmgan-11-2tp00733.1/nmdc_wfmgan-11-2tp00733.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p7bths17,https://data.microbiomedata.org/data/nmdc:omprc-11-zn0h7j15/nmdc:wfmgan-11-kwa80r44.1/nmdc_wfmgan-11-kwa80r44.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p8571s21,https://data.microbiomedata.org/data/nmdc:omprc-11-h8c55s18/nmdc:wfmgan-11-twj3wa40.1/nmdc_wfmgan-11-twj3wa40.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p874jc89,https://data.microbiomedata.org/data/nmdc:omprc-11-tp5q4f47/nmdc:wfmgan-11-m1d67422.1/nmdc_wfmgan-11-m1d67422.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p8rvn230,https://data.microbiomedata.org/data/nmdc:omprc-11-p905ke11/nmdc:wfmgan-11-682er279.1/nmdc_wfmgan-11-682er279.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p8xs0027,"https://data.microbiomedata.org/data/nmdc:omprc-11-y5v1hg95/nmdc:wfmgan-11-3j0zdp52.1/nmdc_wfmgan-11-3j0zdp52.1_scaffold_lineage.tsv, https://data.microbiomedata.org/data/nmdc:omprc-11-c8yabc98/nmdc:wfmgan-11-99b3j407.1/nmdc_wfmgan-11-99b3j407.1_scaffold_lineage.tsv"
M horizon,nmdc:bsm-11-p8yxgm68,https://data.microbiomedata.org/data/nmdc:omprc-11-qf6epb48/nmdc:wfmgan-11-2w16qj15.1/nmdc_wfmgan-11-2w16qj15.1_scaffold_lineage.tsv
M horizon,nmdc:bsm-11-p958z334,https://data.microbiomedata.org/data/nmdc:omprc-11-zgf3m922/nmdc:wfmgan-11-w40a6714.1/nmdc_wfmgan-11-w40a6714.1_scaffold_lineage.tsv
